,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,1079.04,20_07_2020-00:46:09,13.533,101.139738281,47.769,0,1595205969
1,782.08,20_07_2020-00:46:10,12.097,101.1598125,47.414,1,1595205970
2,473.6,20_07_2020-00:46:11,11.94,101.262058593,47.296,2,1595205971
3,281.44,20_07_2020-00:46:12,12.487,101.276175781,47.026,3,1595205972
4,387.2,20_07_2020-00:46:14,12.095,101.261851562,48.499,4,1595205974
5,398.72,20_07_2020-00:46:15,9.848,101.258398437,49.584,5,1595205975
6,490.24,20_07_2020-00:46:16,10.188,101.21021875,50.901,6,1595205976
7,605.44,20_07_2020-00:46:17,7.266,101.185105468,51.296,7,1595205977
8,254.4,20_07_2020-00:46:18,8.494,101.240488281,50.901,8,1595205978
9,119.6,20_07_2020-00:46:19,8.496,101.256855468,50.38,9,1595205979
10,102.72,20_07_2020-00:46:21,8.024,101.265777343,51.984,10,1595205981
11,102.0,20_07_2020-00:46:22,6.774,101.264121093,52.676,11,1595205982
12,106.96,20_07_2020-00:46:23,7.536,101.254957031,53.711,12,1595205983
13,116.8,20_07_2020-00:46:24,5.871,101.240945312,53.739,13,1595205984
14,124.48,20_07_2020-00:46:25,7.911,101.234648437,54.109,14,1595205985
15,130.72,20_07_2020-00:46:26,6.118,101.2291875,54.247,15,1595205986
16,138.72,20_07_2020-00:46:27,7.548,101.224917968,54.27,16,1595205987
17,140.0,20_07_2020-00:46:29,6.445,101.229277343,54.202,17,1595205989
18,147.2,20_07_2020-00:46:30,7.176,101.226070312,54.199,18,1595205990
19,144.8,20_07_2020-00:46:31,7.339,101.226679687,54.111,19,1595205991
20,117.92,20_07_2020-00:46:32,6.394,101.240753906,54.169,20,1595205992
21,131.84,20_07_2020-00:46:33,6.375,101.234441406,54.051,21,1595205993
22,1075.2,20_07_2020-00:46:35,6.483,101.138644531,54.527,22,1595205995
23,1073.28,20_07_2020-00:46:37,9.078,101.137644531,54.514,23,1595205997
24,1075.2,20_07_2020-00:46:38,10.481,101.139636718,52.477,24,1595205998
