,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,279.2,28_07_2020-01:38:35,17.549,100.844457031,43.464,0,1595900315
1,229.76,28_07_2020-01:38:37,20.129,100.853574218,42.862,1,1595900317
2,212.8,28_07_2020-01:38:38,17.164,100.909960937,42.552,2,1595900318
3,224.0,28_07_2020-01:38:39,17.468,100.917964843,43.225,3,1595900319
4,232.0,28_07_2020-01:38:40,15.788,100.919683593,45.332,4,1595900320
5,220.96,28_07_2020-01:38:41,13.681,100.929234375,46.417,5,1595900321
6,249.92,28_07_2020-01:38:42,12.379,100.937640625,47.381,6,1595900322
7,243.2,28_07_2020-01:38:44,11.688,100.922710937,48.451,7,1595900324
8,237.28,28_07_2020-01:38:45,11.775,100.922683593,49.335,8,1595900325
9,215.36,28_07_2020-01:38:46,7.852,100.915125,49.942,9,1595900326
10,205.76,28_07_2020-01:38:47,11.43,100.912242187,50.901,10,1595900327
11,197.6,28_07_2020-01:38:48,8.599,100.907445312,51.563,11,1595900328
12,199.52,28_07_2020-01:38:49,7.432,100.910636718,52.145,12,1595900329
13,174.4,28_07_2020-01:38:51,7.76,100.910710937,52.726,13,1595900331
14,183.2,28_07_2020-01:38:52,5.226,100.912917968,53.318,14,1595900332
15,117.76,28_07_2020-01:38:53,7.296,100.9059375,53.723,15,1595900333
16,147.52,28_07_2020-01:38:54,6.51,100.908371093,54.204,16,1595900334
17,149.28,28_07_2020-01:38:55,6.57,100.908796875,54.736,17,1595900335
18,149.76,28_07_2020-01:38:56,6.449,100.903367187,54.985,18,1595900336
19,150.64,28_07_2020-01:38:57,6.756,100.905566406,55.269,19,1595900337
20,154.08,28_07_2020-01:38:59,5.039,100.912515625,55.534,20,1595900339
21,137.12,28_07_2020-01:39:00,3.295,100.841601562,55.808,21,1595900340
22,294.48,28_07_2020-01:39:01,3.868,100.83184375,56.052,22,1595900341
23,328.0,28_07_2020-01:39:02,5.072,100.829671875,55.35,23,1595900342
24,333.44,28_07_2020-01:39:03,5.937,100.830027343,54.114,24,1595900343
25,332.8,28_07_2020-01:39:04,5.828,100.833488281,53.492,25,1595900344
26,332.48,28_07_2020-01:39:05,7.786,100.831730468,52.92,26,1595900345
27,331.84,28_07_2020-01:39:07,7.15,100.834128906,52.55,27,1595900347
28,331.2,28_07_2020-01:39:08,8.979,100.835800781,52.024,28,1595900348
29,330.88,28_07_2020-01:39:09,9.106,100.836925781,51.06,29,1595900349
30,330.56,28_07_2020-01:39:10,7.856,100.836085937,50.68,30,1595900350
31,329.92,28_07_2020-01:39:11,9.515,100.835398437,50.632,31,1595900351
32,329.6,28_07_2020-01:39:12,11.888,100.835617187,50.186,32,1595900352
33,329.28,28_07_2020-01:39:14,8.898,100.833472656,49.796,33,1595900354
34,328.64,28_07_2020-01:39:15,9.999,100.834449218,49.32,34,1595900355
35,328.32,28_07_2020-01:39:16,8.905,100.846347656,48.753,35,1595900356
36,327.36,28_07_2020-01:39:17,10.182,100.849480468,48.414,36,1595900357
37,327.04,28_07_2020-01:39:18,12.789,100.83478125,47.928,37,1595900358
38,323.2,28_07_2020-01:39:19,12.342,100.837382812,47.522,38,1595900359
39,312.48,28_07_2020-01:39:20,13.504,100.836605468,47.152,39,1595900360
40,329.92,28_07_2020-01:39:22,13.948,100.836703125,46.832,40,1595900362
41,327.36,28_07_2020-01:39:23,13.812,100.836003906,46.342,41,1595900363
42,328.0,28_07_2020-01:39:24,14.616,100.838472656,45.76,42,1595900364
43,296.96,28_07_2020-01:39:25,15.972,100.839726562,45.712,43,1595900365
44,322.56,28_07_2020-01:39:26,15.107,100.836875,45.367,44,1595900366
45,311.68,28_07_2020-01:39:27,15.005,100.839839843,45.073,45,1595900367
46,314.4,28_07_2020-01:39:29,14.772,100.837761718,44.813,46,1595900369
47,314.56,28_07_2020-01:39:30,16.082,100.839785156,44.564,47,1595900370
48,316.0,28_07_2020-01:39:31,14.671,100.838226562,43.982,48,1595900371
49,315.52,28_07_2020-01:39:32,16.259,100.840683593,43.653,49,1595900372
50,281.6,28_07_2020-01:39:33,16.011,100.837898437,43.64,50,1595900373
51,270.4,28_07_2020-01:39:34,16.189,100.85784375,43.335,51,1595900374
52,254.72,28_07_2020-01:39:35,16.81,100.917855468,43.162,52,1595900375
53,242.56,28_07_2020-01:39:37,16.082,100.907703125,43.904,53,1595900377
54,256.32,28_07_2020-01:39:38,14.195,100.923550781,46.122,54,1595900378
55,246.72,28_07_2020-01:39:39,15.914,100.915757812,46.065,55,1595900379
56,144.16,28_07_2020-01:39:40,12.501,100.928042968,47.054,56,1595900380
57,99.56,28_07_2020-01:39:41,10.675,100.911015625,47.968,57,1595900381
58,155.04,28_07_2020-01:39:42,11.131,100.912449218,49.108,58,1595900382
59,142.8,28_07_2020-01:39:43,9.082,100.912320312,49.841,59,1595900383
60,197.28,28_07_2020-01:39:45,10.621,100.906324218,50.398,60,1595900385
61,231.04,28_07_2020-01:39:46,9.371,100.901320312,51.16,61,1595900386
62,242.4,28_07_2020-01:39:47,9.144,100.904332031,51.873,62,1595900387
63,221.76,28_07_2020-01:39:48,8.093,100.926171875,52.631,63,1595900388
64,228.32,28_07_2020-01:39:49,7.804,100.914894531,52.578,64,1595900389
65,251.2,28_07_2020-01:39:50,8.044,100.903953125,53.451,65,1595900390
66,209.28,28_07_2020-01:39:52,5.311,100.942753906,53.691,66,1595900392
67,220.16,28_07_2020-01:39:53,6.5,100.925515625,53.764,67,1595900393
68,231.36,28_07_2020-01:39:54,6.657,100.920414062,54.763,68,1595900394
69,232.64,28_07_2020-01:39:55,5.413,100.915390625,55.033,69,1595900395
70,223.52,28_07_2020-01:39:56,4.994,100.916976562,55.413,70,1595900396
71,220.96,28_07_2020-01:39:57,5.96,100.841476562,55.486,71,1595900397
72,293.52,28_07_2020-01:39:58,6.205,100.829015625,55.675,72,1595900398
73,281.76,28_07_2020-01:40:00,6.53,100.828695312,55.033,73,1595900400
74,312.16,28_07_2020-01:40:01,6.983,100.829722656,53.867,74,1595900401
75,311.04,28_07_2020-01:40:02,6.829,100.830367187,53.915,75,1595900402
76,309.28,28_07_2020-01:40:03,6.968,100.830886718,53.711,76,1595900403
77,309.12,28_07_2020-01:40:04,6.265,100.829222656,53.356,77,1595900404
78,310.08,28_07_2020-01:40:05,6.828,100.831503906,53.091,78,1595900405
79,308.48,28_07_2020-01:40:07,7.632,100.830675781,53.023,79,1595900407
80,267.84,28_07_2020-01:40:08,9.999,100.834792968,52.845,80,1595900408
81,300.64,28_07_2020-01:40:09,7.568,100.835714843,52.565,81,1595900409
82,299.84,28_07_2020-01:40:10,8.125,100.834167968,52.271,82,1595900410
83,303.2,28_07_2020-01:40:11,8.648,100.834324218,52.117,83,1595900411
84,352.96,28_07_2020-01:40:12,9.138,100.834390625,51.818,84,1595900412
85,349.76,28_07_2020-01:40:13,6.716,100.834277343,51.81,85,1595900413
86,344.96,28_07_2020-01:40:15,8.296,100.836910156,51.616,86,1595900415
87,344.64,28_07_2020-01:40:16,8.309,100.836328125,51.316,87,1595900416
88,351.04,28_07_2020-01:40:17,7.716,100.834351562,51.304,88,1595900417
89,399.04,28_07_2020-01:40:18,7.25,100.834726562,51.13,89,1595900418
90,401.28,28_07_2020-01:40:19,12.278,100.831695312,51.002,90,1595900419
91,400.64,28_07_2020-01:40:20,9.527,100.831675781,50.662,91,1595900420
92,400.0,28_07_2020-01:40:22,9.062,100.833550781,50.362,92,1595900422
93,366.72,28_07_2020-01:40:23,9.228,100.834679687,50.189,93,1595900423
94,348.48,28_07_2020-01:40:24,10.939,100.8349375,50.01,94,1595900424
95,348.16,28_07_2020-01:40:25,9.585,100.834582031,49.796,95,1595900425
96,345.6,28_07_2020-01:40:26,9.593,100.834179687,49.557,96,1595900426
97,313.92,28_07_2020-01:40:27,8.834,100.835851562,49.197,97,1595900427
98,291.52,28_07_2020-01:40:28,11.726,100.838035156,49.179,98,1595900428
99,253.2,28_07_2020-01:40:30,11.502,100.836972656,48.95,99,1595900430
