,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,101.52,28_07_2020-01:34:42,7.231,100.853015625,49.904,0,1595900082
1,145.92,28_07_2020-01:34:43,9.674,100.956289062,49.544,1,1595900083
2,166.56,28_07_2020-01:34:44,9.187,100.947554687,50.0,2,1595900084
3,167.04,28_07_2020-01:34:45,9.799,100.9465,51.15,3,1595900085
4,170.16,28_07_2020-01:34:46,9.165,100.947664062,52.009,4,1595900086
5,163.84,28_07_2020-01:34:47,10.192,100.946839843,52.711,5,1595900087
6,145.76,28_07_2020-01:34:49,6.916,100.949949218,53.837,6,1595900089
7,149.68,28_07_2020-01:34:50,6.829,100.930039062,53.794,7,1595900090
8,149.12,28_07_2020-01:34:51,7.78,100.938816406,54.063,8,1595900091
9,146.64,28_07_2020-01:34:52,5.999,100.940636718,54.433,9,1595900092
10,132.96,28_07_2020-01:34:53,6.785,100.944492187,54.602,10,1595900093
11,140.88,28_07_2020-01:34:54,6.192,100.938589843,55.33,11,1595900094
12,146.88,28_07_2020-01:34:55,6.889,100.939097656,55.302,12,1595900095
13,151.36,28_07_2020-01:34:57,5.92,100.936882812,55.773,13,1595900097
14,152.48,28_07_2020-01:34:58,2.476,100.918558593,55.806,14,1595900098
15,127.28,28_07_2020-01:34:59,7.095,100.946652343,55.979,15,1595900099
16,116.24,28_07_2020-01:35:00,4.945,100.944789062,56.168,16,1595900100
17,122.24,28_07_2020-01:35:01,6.533,100.942542968,56.317,17,1595900101
18,126.8,28_07_2020-01:35:02,5.909,100.945300781,56.526,18,1595900102
19,128.16,28_07_2020-01:35:04,5.95,100.943953125,56.659,19,1595900104
20,122.24,28_07_2020-01:35:05,6.089,100.941449218,57.029,20,1595900105
21,114.24,28_07_2020-01:35:06,5.957,100.835726562,57.017,21,1595900106
22,257.6,28_07_2020-01:35:07,5.415,100.829535156,57.09,22,1595900107
23,193.12,28_07_2020-01:35:08,5.322,100.834046875,56.584,23,1595900108
24,388.8,28_07_2020-01:35:09,8.537,100.831488281,55.695,24,1595900109
25,427.2,28_07_2020-01:35:10,4.794,100.829195312,55.345,25,1595900110
26,426.88,28_07_2020-01:35:12,6.623,100.829464843,55.378,26,1595900112
27,427.2,28_07_2020-01:35:13,8.065,100.828539062,55.279,27,1595900113
28,426.56,28_07_2020-01:35:14,5.506,100.826078125,54.854,28,1595900114
29,426.56,28_07_2020-01:35:15,6.61,100.82590625,54.69,29,1595900115
30,425.92,28_07_2020-01:35:16,6.736,100.8289375,54.426,30,1595900116
31,425.28,28_07_2020-01:35:17,5.917,100.833347656,54.277,31,1595900117
32,424.96,28_07_2020-01:35:19,9.037,100.832328125,53.993,32,1595900119
33,424.64,28_07_2020-01:35:20,6.42,100.833265625,53.869,33,1595900120
34,424.32,28_07_2020-01:35:21,6.291,100.832480468,53.721,34,1595900121
35,423.68,28_07_2020-01:35:22,7.788,100.831542968,53.592,35,1595900122
36,423.04,28_07_2020-01:35:23,6.199,100.833648437,53.232,36,1595900123
37,422.72,28_07_2020-01:35:24,8.212,100.834316406,53.175,37,1595900124
38,422.08,28_07_2020-01:35:25,6.986,100.833691406,53.076,38,1595900125
39,422.08,28_07_2020-01:35:27,7.907,100.83678125,52.988,39,1595900127
40,421.44,28_07_2020-01:35:28,7.887,100.834828125,52.885,40,1595900128
41,421.12,28_07_2020-01:35:29,7.348,100.837449218,52.616,41,1595900129
42,420.8,28_07_2020-01:35:30,8.912,100.836015625,52.643,42,1595900130
43,420.8,28_07_2020-01:35:31,7.028,100.834613281,52.606,43,1595900131
44,420.16,28_07_2020-01:35:32,8.921,100.835324218,52.397,44,1595900132
45,419.52,28_07_2020-01:35:34,7.205,100.835046875,52.263,45,1595900134
46,419.2,28_07_2020-01:35:35,8.265,100.834847656,52.105,46,1595900135
47,418.56,28_07_2020-01:35:36,7.516,100.835753906,52.001,47,1595900136
48,418.24,28_07_2020-01:35:37,10.31,100.83428125,51.797,48,1595900137
49,417.6,28_07_2020-01:35:38,8.795,100.832628906,51.664,49,1595900138
50,416.96,28_07_2020-01:35:39,8.226,100.833082031,51.536,50,1595900139
51,403.84,28_07_2020-01:35:40,10.122,100.833488281,51.362,51,1595900140
52,272.64,28_07_2020-01:35:42,9.596,100.8341875,51.289,52,1595900142
53,87.32,28_07_2020-01:35:43,9.649,100.933210937,51.13,53,1595900143
54,124.36,28_07_2020-01:35:44,8.238,100.928140625,51.138,54,1595900144
55,181.6,28_07_2020-01:35:45,7.711,100.934269531,51.578,55,1595900145
56,122.16,28_07_2020-01:35:46,5.253,100.952835937,52.633,56,1595900146
57,70.88,28_07_2020-01:35:47,5.621,100.975800781,53.572,57,1595900147
58,72.6,28_07_2020-01:35:48,5.415,100.957988281,54.235,58,1595900148
59,74.0,28_07_2020-01:35:50,6.628,100.9513125,54.937,59,1595900150
60,77.04,28_07_2020-01:35:51,5.912,100.959585937,55.458,60,1595900151
61,76.04,28_07_2020-01:35:52,6.072,100.94978125,55.697,61,1595900152
62,76.48,28_07_2020-01:35:53,7.575,100.962210937,55.821,62,1595900153
63,78.92,28_07_2020-01:35:54,6.665,100.95325,55.974,63,1595900154
64,82.16,28_07_2020-01:35:55,4.765,100.951660156,56.178,64,1595900155
65,84.0,28_07_2020-01:35:57,5.789,100.945453125,56.322,65,1595900157
66,83.48,28_07_2020-01:35:58,5.699,100.96475,56.546,66,1595900158
67,77.92,28_07_2020-01:35:59,5.453,100.960238281,56.649,67,1595900159
68,79.36,28_07_2020-01:36:00,6.251,100.958886718,56.813,68,1595900160
69,79.28,28_07_2020-01:36:01,5.206,100.952757812,56.931,69,1595900161
70,80.32,28_07_2020-01:36:02,3.739,100.955601562,57.135,70,1595900162
71,117.36,28_07_2020-01:36:03,3.338,100.840765625,57.319,71,1595900163
72,389.76,28_07_2020-01:36:05,6.153,100.834011718,57.241,72,1595900165
73,392.0,28_07_2020-01:36:06,8.511,100.8333125,55.874,73,1595900166
74,390.72,28_07_2020-01:36:07,4.161,100.833789062,55.171,74,1595900167
75,397.44,28_07_2020-01:36:08,4.296,100.834816406,54.801,75,1595900168
76,406.72,28_07_2020-01:36:09,7.71,100.834207031,54.491,76,1595900169
77,406.4,28_07_2020-01:36:10,6.347,100.831785156,54.313,77,1595900170
78,405.76,28_07_2020-01:36:12,4.927,100.83453125,53.968,78,1595900172
79,405.44,28_07_2020-01:36:13,7.449,100.834285156,53.532,79,1595900173
80,405.12,28_07_2020-01:36:14,5.198,100.833882812,53.54,80,1595900174
81,404.48,28_07_2020-01:36:15,7.391,100.833777343,53.376,81,1595900175
82,403.84,28_07_2020-01:36:16,7.554,100.835484375,53.232,82,1595900176
83,403.52,28_07_2020-01:36:17,7.226,100.836902343,52.923,83,1595900177
84,402.88,28_07_2020-01:36:18,7.746,100.837574218,52.825,84,1595900178
85,399.68,28_07_2020-01:36:20,6.072,100.838820312,52.5,85,1595900180
86,400.64,28_07_2020-01:36:21,10.157,100.839585937,52.442,86,1595900181
87,400.0,28_07_2020-01:36:22,6.802,100.840820312,52.238,87,1595900182
88,399.68,28_07_2020-01:36:23,7.325,100.838957031,52.029,88,1595900183
89,399.04,28_07_2020-01:36:24,8.108,100.836425781,51.865,89,1595900184
90,398.4,28_07_2020-01:36:25,8.067,100.835566406,51.863,90,1595900185
91,398.08,28_07_2020-01:36:27,6.747,100.834292968,51.649,91,1595900187
92,397.76,28_07_2020-01:36:28,8.668,100.833269531,51.465,92,1595900188
93,396.8,28_07_2020-01:36:29,10.296,100.831980468,51.322,93,1595900189
94,396.8,28_07_2020-01:36:30,9.95,100.832539062,51.153,94,1595900190
95,396.16,28_07_2020-01:36:31,8.053,100.827910156,50.934,95,1595900191
96,395.84,28_07_2020-01:36:32,8.781,100.829730468,50.735,96,1595900192
97,395.2,28_07_2020-01:36:33,11.437,100.830273437,50.521,97,1595900193
98,394.88,28_07_2020-01:36:35,8.149,100.829332031,50.387,98,1595900195
99,393.92,28_07_2020-01:36:36,10.571,100.830914062,50.133,99,1595900196
