,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,538.56,28_07_2020-00:54:00,9.211,100.830980468,47.885,0,1595897640
1,450.88,28_07_2020-00:54:01,11.55,100.830191406,47.676,1,1595897641
2,137.44,28_07_2020-00:54:02,11.509,100.90384375,47.754,2,1595897642
3,144.72,28_07_2020-00:54:04,12.634,100.918304687,47.505,3,1595897644
4,124.56,28_07_2020-00:54:05,11.509,100.9236875,47.744,4,1595897645
5,117.12,28_07_2020-00:54:06,9.924,100.914949218,48.829,5,1595897646
6,148.16,28_07_2020-00:54:07,9.846,100.90353125,49.35,6,1595897647
7,136.32,28_07_2020-00:54:08,8.615,100.899,49.136,7,1595897648
8,133.28,28_07_2020-00:54:09,10.935,100.896667968,49.315,8,1595897649
9,136.08,28_07_2020-00:54:11,9.152,100.923882812,49.141,9,1595897651
10,105.92,28_07_2020-00:54:12,11.421,100.908570312,48.826,10,1595897652
11,124.32,28_07_2020-00:54:13,10.806,100.885878906,49.761,11,1595897653
12,164.16,28_07_2020-00:54:14,9.333,100.894714843,49.436,12,1595897654
13,126.72,28_07_2020-00:54:15,9.838,100.9116875,49.912,13,1595897655
14,86.08,28_07_2020-00:54:16,9.834,100.929261718,49.889,14,1595897656
15,84.16,28_07_2020-00:54:17,8.941,100.926148437,50.325,15,1595897657
16,78.32,28_07_2020-00:54:19,10.487,100.947339843,51.53,16,1595897659
17,99.76,28_07_2020-00:54:20,9.942,100.909816406,52.429,17,1595897660
18,117.84,28_07_2020-00:54:21,6.498,100.929769531,52.981,18,1595897661
19,121.2,28_07_2020-00:54:22,6.674,100.946804687,53.416,19,1595897662
20,124.8,28_07_2020-00:54:23,7.518,100.922332031,54.335,20,1595897663
21,131.44,28_07_2020-00:54:24,6.634,100.904222656,54.534,21,1595897664
22,498.88,28_07_2020-00:54:25,8.024,100.829558593,55.292,22,1595897665
23,541.12,28_07_2020-00:54:27,7.031,100.8319375,55.093,23,1595897667
24,543.36,28_07_2020-00:54:28,9.843,100.829070312,52.497,24,1595897668
25,543.68,28_07_2020-00:54:29,9.509,100.831304687,52.505,25,1595897669
26,544.0,28_07_2020-00:54:30,8.674,100.83021875,52.593,26,1595897670
27,543.36,28_07_2020-00:54:31,8.386,100.831351562,52.54,27,1595897671
28,543.36,28_07_2020-00:54:32,7.191,100.830476562,52.215,28,1595897672
29,543.36,28_07_2020-00:54:34,6.802,100.8313125,52.072,29,1595897674
30,543.36,28_07_2020-00:54:35,7.847,100.829457031,51.843,30,1595897675
31,543.36,28_07_2020-00:54:36,6.436,100.824878906,51.709,31,1595897676
32,544.0,28_07_2020-00:54:37,9.928,100.826871093,51.148,32,1595897677
33,543.68,28_07_2020-00:54:38,8.065,100.827398437,51.13,33,1595897678
34,543.36,28_07_2020-00:54:39,7.814,100.829609375,50.956,34,1595897679
35,543.36,28_07_2020-00:54:40,10.192,100.829230468,50.818,35,1595897680
36,543.68,28_07_2020-00:54:42,8.641,100.825988281,50.216,36,1595897682
37,543.68,28_07_2020-00:54:43,6.24,100.824148437,49.992,37,1595897683
38,543.68,28_07_2020-00:54:44,10.517,100.825527343,49.667,38,1595897684
39,544.0,28_07_2020-00:54:45,9.683,100.82534375,49.569,39,1595897685
40,544.0,28_07_2020-00:54:46,8.171,100.822902343,49.285,40,1595897686
41,543.68,28_07_2020-00:54:47,10.635,100.829894531,48.985,41,1595897687
42,543.68,28_07_2020-00:54:49,10.432,100.829277343,48.862,42,1595897689
43,543.68,28_07_2020-00:54:50,10.644,100.828023437,48.492,43,1595897690
44,543.68,28_07_2020-00:54:51,11.759,100.831898437,48.383,44,1595897691
45,543.68,28_07_2020-00:54:52,10.14,100.829496093,48.134,45,1595897692
46,543.68,28_07_2020-00:54:53,11.457,100.832277343,48.273,46,1595897693
47,544.0,28_07_2020-00:54:54,12.68,100.832949218,47.842,47,1595897694
48,543.68,28_07_2020-00:54:55,12.095,100.836015625,47.593,48,1595897695
49,543.68,28_07_2020-00:54:57,12.197,100.83240625,47.676,49,1595897697
50,543.36,28_07_2020-00:54:58,10.984,100.835785156,47.326,50,1595897698
51,542.08,28_07_2020-00:54:59,12.118,100.831898437,47.273,51,1595897699
52,213.12,28_07_2020-00:55:00,10.356,100.892507812,47.054,52,1595897700
53,98.64,28_07_2020-00:55:01,12.67,100.9426875,47.137,53,1595897701
54,78.16,28_07_2020-00:55:02,11.589,100.951503906,49.662,54,1595897702
55,84.72,28_07_2020-00:55:03,10.452,100.934257812,50.727,55,1595897703
56,89.08,28_07_2020-00:55:05,8.073,100.925570312,50.79,56,1595897705
57,86.88,28_07_2020-00:55:06,8.212,100.936066406,51.478,57,1595897706
58,110.08,28_07_2020-00:55:07,8.103,100.892984375,52.135,58,1595897707
59,93.76,28_07_2020-00:55:08,9.017,100.930722656,52.621,59,1595897708
60,84.64,28_07_2020-00:55:09,9.822,100.934457031,52.23,60,1595897709
61,83.12,28_07_2020-00:55:10,9.423,100.932351562,52.439,61,1595897710
62,83.04,28_07_2020-00:55:12,8.512,100.934359375,52.674,62,1595897712
63,81.32,28_07_2020-00:55:13,8.85,100.933863281,52.908,63,1595897713
64,80.32,28_07_2020-00:55:14,6.986,100.9358125,53.046,64,1595897714
65,68.4,28_07_2020-00:55:15,7.168,100.952570312,53.22,65,1595897715
66,68.48,28_07_2020-00:55:16,8.116,100.951386718,53.716,66,1595897716
67,68.88,28_07_2020-00:55:17,6.054,100.955496093,54.413,67,1595897717
68,69.04,28_07_2020-00:55:18,5.308,100.9651875,54.663,68,1595897718
69,67.68,28_07_2020-00:55:20,4.15,100.973839843,54.776,69,1595897720
70,64.68,28_07_2020-00:55:21,6.141,100.9725,55.04,70,1595897721
71,73.56,28_07_2020-00:55:22,5.212,100.834136718,55.456,71,1595897722
72,541.12,28_07_2020-00:55:23,6.303,100.828886718,55.428,72,1595897723
73,543.68,28_07_2020-00:55:24,6.204,100.829117187,53.582,73,1595897724
74,546.24,28_07_2020-00:55:25,5.711,100.828390625,53.031,74,1595897725
75,546.24,28_07_2020-00:55:27,7.354,100.829738281,52.928,75,1595897727
76,546.56,28_07_2020-00:55:28,7.463,100.823796875,52.729,76,1595897728
77,546.88,28_07_2020-00:55:29,7.162,100.823382812,52.515,77,1595897729
78,546.88,28_07_2020-00:55:30,8.363,100.822121093,52.366,78,1595897730
79,547.2,28_07_2020-00:55:31,6.774,100.824214843,51.976,79,1595897731
80,547.2,28_07_2020-00:55:32,7.292,100.823300781,51.787,80,1595897732
81,547.2,28_07_2020-00:55:33,8.496,100.823816406,51.593,81,1595897733
82,547.52,28_07_2020-00:55:35,7.011,100.823109375,51.389,82,1595897735
83,547.52,28_07_2020-00:55:36,7.083,100.823964843,51.13,83,1595897736
84,547.84,28_07_2020-00:55:37,7.841,100.827707031,50.871,84,1595897737
85,548.16,28_07_2020-00:55:38,9.017,100.829109375,50.662,85,1595897738
86,548.16,28_07_2020-00:55:39,8.625,100.831890625,50.614,86,1595897739
87,548.16,28_07_2020-00:55:40,9.954,100.829792968,50.455,87,1595897740
88,548.48,28_07_2020-00:55:42,10.441,100.829109375,50.241,88,1595897742
89,548.8,28_07_2020-00:55:43,9.838,100.827203125,50.037,89,1595897743
90,548.8,28_07_2020-00:55:44,8.677,100.829074218,49.693,90,1595897744
91,548.8,28_07_2020-00:55:45,8.901,100.828679687,49.655,91,1595897745
