,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,238.24,23_07_2020-01:30:44,13.882,100.72375,46.528,0,1595467844
1,232.96,23_07_2020-01:30:45,14.616,100.730828125,46.052,1,1595467845
2,168.0,23_07_2020-01:30:46,14.242,100.842542968,46.06,2,1595467846
3,205.76,23_07_2020-01:30:47,15.934,100.8394375,45.992,3,1595467847
4,191.04,23_07_2020-01:30:48,14.141,100.836773437,47.278,4,1595467848
5,206.56,23_07_2020-01:30:50,13.862,100.837609375,48.524,5,1595467850
6,218.08,23_07_2020-01:30:51,12.35,100.833195312,50.224,6,1595467851
7,226.72,23_07_2020-01:30:52,9.358,100.840476562,50.211,7,1595467852
8,214.88,23_07_2020-01:30:53,9.808,100.839453125,51.367,8,1595467853
9,217.92,23_07_2020-01:30:54,9.681,100.851265625,51.4,9,1595467854
10,212.48,23_07_2020-01:30:55,6.921,100.850375,51.986,10,1595467855
11,215.52,23_07_2020-01:30:56,8.583,100.848589843,52.623,11,1595467856
12,215.68,23_07_2020-01:30:58,8.441,100.850910156,53.29,12,1595467858
13,219.84,23_07_2020-01:30:59,7.484,100.851554687,53.6,13,1595467859
14,215.2,23_07_2020-01:31:00,7.067,100.845042968,53.88,14,1595467860
15,217.6,23_07_2020-01:31:01,8.204,100.843546875,54.516,15,1595467861
16,222.56,23_07_2020-01:31:02,6.314,100.848527343,54.504,16,1595467862
17,167.68,23_07_2020-01:31:03,6.062,100.851335937,54.718,17,1595467863
18,212.32,23_07_2020-01:31:05,6.417,100.849515625,55.128,18,1595467865
19,227.52,23_07_2020-01:31:06,6.913,100.837503906,55.352,19,1595467866
20,232.48,23_07_2020-01:31:07,8.459,100.84028125,55.365,20,1595467867
21,256.0,23_07_2020-01:31:08,7.337,100.730683593,55.433,21,1595467868
22,963.84,23_07_2020-01:31:09,5.841,100.725347656,55.707,22,1595467869
23,970.88,23_07_2020-01:31:10,6.269,100.724824218,54.522,23,1595467870
24,978.56,23_07_2020-01:31:11,7.556,100.725074218,53.9,24,1595467871
25,974.72,23_07_2020-01:31:13,8.009,100.724199218,53.212,25,1595467873
26,976.64,23_07_2020-01:31:14,9.197,100.72571875,53.018,26,1595467874
27,977.92,23_07_2020-01:31:15,8.122,100.725375,52.9,27,1595467875
28,973.44,23_07_2020-01:31:16,9.82,100.724546875,52.666,28,1595467876
29,970.24,23_07_2020-01:31:17,7.948,100.723789062,52.321,29,1595467877
30,967.68,23_07_2020-01:31:18,8.224,100.726144531,51.946,30,1595467878
31,967.68,23_07_2020-01:31:20,9.007,100.728398437,51.374,31,1595467880
32,967.04,23_07_2020-01:31:21,8.468,100.726386718,51.382,32,1595467881
33,967.04,23_07_2020-01:31:22,10.343,100.725667968,50.967,33,1595467882
34,970.88,23_07_2020-01:31:23,9.991,100.725617187,50.883,34,1595467883
35,972.8,23_07_2020-01:31:24,9.828,100.7241875,50.846,35,1595467884
36,970.24,23_07_2020-01:31:25,11.291,100.72275,50.34,36,1595467885
37,971.52,23_07_2020-01:31:26,7.67,100.723292968,50.322,37,1595467886
38,974.72,23_07_2020-01:31:28,8.746,100.720507812,50.073,38,1595467888
39,975.36,23_07_2020-01:31:29,9.471,100.718277343,50.181,39,1595467889
40,975.36,23_07_2020-01:31:30,10.574,100.722078125,49.826,40,1595467890
41,972.16,23_07_2020-01:31:31,10.755,100.724207031,49.421,41,1595467891
42,968.96,23_07_2020-01:31:32,9.594,100.726375,49.443,42,1595467892
43,968.96,23_07_2020-01:31:33,12.391,100.729628906,49.204,43,1595467893
44,967.68,23_07_2020-01:31:34,11.807,100.7281875,49.03,44,1595467894
45,967.04,23_07_2020-01:31:36,13.008,100.728375,48.837,45,1595467896
46,966.4,23_07_2020-01:31:37,9.692,100.728398437,48.713,46,1595467897
47,965.76,23_07_2020-01:31:38,11.723,100.727167968,48.625,47,1595467898
48,965.12,23_07_2020-01:31:39,12.026,100.728429687,48.144,48,1595467899
49,964.48,23_07_2020-01:31:40,12.916,100.729316406,48.066,49,1595467900
50,956.16,23_07_2020-01:31:41,9.616,100.729964843,47.787,50,1595467901
51,714.88,23_07_2020-01:31:43,12.342,100.727816406,47.704,51,1595467903
52,270.72,23_07_2020-01:31:44,12.777,100.816214843,47.621,52,1595467904
53,218.4,23_07_2020-01:31:45,12.788,100.861726562,47.442,53,1595467905
54,172.48,23_07_2020-01:31:46,12.725,100.841292968,47.928,54,1595467906
55,141.84,23_07_2020-01:31:47,10.932,100.823757812,49.189,55,1595467907
56,168.32,23_07_2020-01:31:48,9.207,100.813671875,49.161,56,1595467908
57,174.0,23_07_2020-01:31:49,10.102,100.809519531,49.793,57,1595467909
58,180.64,23_07_2020-01:31:51,9.954,100.809601562,50.325,58,1595467911
59,183.84,23_07_2020-01:31:52,12.275,100.830507812,50.73,59,1595467912
60,227.68,23_07_2020-01:31:53,9.747,100.830996093,51.105,60,1595467913
61,227.52,23_07_2020-01:31:54,9.669,100.828066406,51.586,61,1595467914
62,247.36,23_07_2020-01:31:55,8.206,100.830417968,52.122,62,1595467915
63,254.72,23_07_2020-01:31:56,8.644,100.828777343,52.17,63,1595467916
64,246.08,23_07_2020-01:31:58,8.267,100.830113281,52.319,64,1595467918
