,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,56.92,15_07_2020-05:07:50,24.139,101.140441406,40.0,0,1594789670
1,51.2,15_07_2020-05:07:51,16.014,101.122109375,43.232,1,1594789671
2,48.24,15_07_2020-05:07:52,13.455,101.128125,46.946,2,1594789672
3,42.96,15_07_2020-05:07:53,10.737,101.143796875,48.872,3,1594789673
4,35.86,15_07_2020-05:07:54,9.063,101.141738281,54.167,4,1594789674
5,52.58,15_07_2020-05:07:55,4.997,101.09753125,55.982,5,1594789675
6,64.08,15_07_2020-05:07:56,4.565,101.09871875,55.979,6,1594789676
7,58.82,15_07_2020-05:07:58,5.867,101.105835937,56.651,7,1594789678
8,53.36,15_07_2020-05:07:59,3.411,101.109367187,56.669,8,1594789679
9,56.4,15_07_2020-05:08:00,4.423,101.111347656,58.056,9,1594789680
10,58.54,15_07_2020-05:08:01,3.155,101.103910156,58.955,10,1594789681
11,56.72,15_07_2020-05:08:02,2.873,101.1075,61.153,11,1594789682
12,59.28,15_07_2020-05:08:03,1.809,101.112734375,61.901,12,1594789683
13,53.76,15_07_2020-05:08:05,0.642,101.112238281,61.903,13,1594789685
14,47.36,15_07_2020-05:08:06,1.004,101.105320312,62.958,14,1594789686
15,40.88,15_07_2020-05:08:07,0.95,101.114578125,63.449,15,1594789687
16,45.68,15_07_2020-05:08:08,1.019,101.116230468,63.965,16,1594789688
17,44.88,15_07_2020-05:08:09,0.285,101.111167968,64.95,17,1594789689
18,47.96,15_07_2020-05:08:10,0.0,101.106457031,64.957,18,1594789690
19,49.76,15_07_2020-05:08:11,1.564,101.108824218,64.975,19,1594789691
20,49.08,15_07_2020-05:08:13,0.119,101.109484375,64.852,20,1594789693
21,42.16,15_07_2020-05:08:14,0.001,101.123089843,65.307,21,1594789694
22,44.16,15_07_2020-05:08:15,1.0,101.060417968,65.013,22,1594789695
23,446.72,15_07_2020-05:08:16,0.001,101.021132812,64.079,23,1594789696
24,490.56,15_07_2020-05:08:17,2.636,101.017988281,64.056,24,1594789697
25,490.88,15_07_2020-05:08:18,2.763,101.021335937,62.482,25,1594789698
26,490.88,15_07_2020-05:08:20,1.718,101.020492187,61.961,26,1594789700
27,490.88,15_07_2020-05:08:21,0.959,101.022695312,61.919,27,1594789701
28,490.88,15_07_2020-05:08:22,4.467,101.022660156,61.458,28,1594789702
29,490.56,15_07_2020-05:08:23,1.148,101.022453125,61.455,29,1594789703
30,490.56,15_07_2020-05:08:24,1.855,101.022546875,61.176,30,1594789704
31,490.56,15_07_2020-05:08:25,3.977,101.02096875,61.017,31,1594789705
32,490.88,15_07_2020-05:08:26,1.696,101.021570312,60.642,32,1594789706
33,490.88,15_07_2020-05:08:28,3.904,101.020898437,60.353,33,1594789708
34,490.88,15_07_2020-05:08:29,1.367,101.025160156,60.103,34,1594789709
35,490.56,15_07_2020-05:08:30,2.638,101.024703125,59.894,35,1594789710
36,490.56,15_07_2020-05:08:31,3.054,101.022019531,59.605,36,1594789711
37,490.56,15_07_2020-05:08:32,3.285,101.0259375,59.255,37,1594789712
38,490.56,15_07_2020-05:08:33,2.023,101.026058593,58.95,38,1594789713
39,490.56,15_07_2020-05:08:34,5.094,101.030351562,58.545,39,1594789714
40,490.24,15_07_2020-05:08:36,2.923,101.027683593,58.285,40,1594789716
41,490.24,15_07_2020-05:08:37,2.033,101.028316406,58.288,41,1594789717
42,489.6,15_07_2020-05:08:38,1.504,101.02871875,58.144,42,1594789718
43,489.28,15_07_2020-05:08:39,2.442,101.026894531,57.835,43,1594789719
44,488.96,15_07_2020-05:08:40,4.824,101.029253906,57.228,44,1594789720
45,488.96,15_07_2020-05:08:41,3.352,101.02490625,57.266,45,1594789721
46,489.28,15_07_2020-05:08:43,4.071,101.026699218,56.916,46,1594789723
47,488.96,15_07_2020-05:08:44,5.393,101.028789062,56.787,47,1594789724
48,488.64,15_07_2020-05:08:45,3.93,101.027367187,56.342,48,1594789725
49,488.96,15_07_2020-05:08:46,5.662,101.029582031,56.324,49,1594789726
50,201.12,15_07_2020-05:08:47,3.93,101.02784375,56.115,50,1594789727
51,69.12,15_07_2020-05:08:48,4.96,101.027726562,55.866,51,1594789728
52,39.66,15_07_2020-05:08:49,4.464,101.274742187,55.194,52,1594789729
53,50.76,15_07_2020-05:08:51,4.249,101.142632812,55.201,53,1594789731
54,52.16,15_07_2020-05:08:52,1.937,101.122753906,60.184,54,1594789732
55,52.8,15_07_2020-05:08:53,0.12,101.137417968,63.938,55,1594789733
56,53.2,15_07_2020-05:08:54,0.289,101.148273437,63.754,56,1594789734
57,70.24,15_07_2020-05:08:55,0.001,101.098386718,65.327,57,1594789735
58,79.74,15_07_2020-05:08:56,0.0,101.100535156,66.367,58,1594789736
59,51.28,15_07_2020-05:08:58,0.123,101.102695312,65.831,59,1594789738
60,57.86,15_07_2020-05:08:59,0.0,101.112316406,67.48,60,1594789739
61,62.8,15_07_2020-05:09:00,0.001,101.125902343,68.203,61,1594789740
62,59.26,15_07_2020-05:09:01,0.0,101.125277343,68.799,62,1594789741
63,59.0,15_07_2020-05:09:02,0.001,101.12390625,69.809,63,1594789742
64,54.6,15_07_2020-05:09:03,0.0,101.129953125,69.786,64,1594789743
65,53.68,15_07_2020-05:09:04,0.001,101.132742187,70.469,65,1594789744
66,54.96,15_07_2020-05:09:06,0.0,101.137621093,71.242,66,1594789746
67,51.04,15_07_2020-05:09:07,0.001,101.140941406,71.717,67,1594789747
68,52.56,15_07_2020-05:09:08,0.0,101.141550781,72.47,68,1594789748
69,51.6,15_07_2020-05:09:09,0.001,101.139683593,72.453,69,1594789749
70,43.12,15_07_2020-05:09:10,0.0,101.048230468,72.747,70,1594789750
71,47.64,15_07_2020-05:09:11,0.001,101.017644531,72.991,71,1594789751
72,490.24,15_07_2020-05:09:12,0.0,101.018480468,72.646,72,1594789752
73,491.52,15_07_2020-05:09:14,0.001,101.015074218,70.549,73,1594789754
74,491.52,15_07_2020-05:09:15,0.0,101.016746093,69.942,74,1594789755
75,491.84,15_07_2020-05:09:16,0.001,101.016902343,69.598,75,1594789756
76,491.52,15_07_2020-05:09:17,0.0,101.017148437,69.318,76,1594789757
77,491.52,15_07_2020-05:09:18,0.001,101.018375,68.998,77,1594789758
78,491.52,15_07_2020-05:09:19,0.0,101.015375,68.789,78,1594789759
79,491.2,15_07_2020-05:09:21,0.001,101.016511718,68.389,79,1594789761
80,491.52,15_07_2020-05:09:22,0.0,101.015261718,68.009,80,1594789762
81,491.2,15_07_2020-05:09:23,0.001,101.01303125,67.427,81,1594789763
82,491.2,15_07_2020-05:09:24,0.0,101.011730468,67.072,82,1594789764
83,491.2,15_07_2020-05:09:25,0.001,101.015136718,67.06,83,1594789765
84,491.52,15_07_2020-05:09:26,0.0,101.015855468,66.72,84,1594789766
85,491.52,15_07_2020-05:09:27,0.294,101.014976562,66.486,85,1594789767
86,491.2,15_07_2020-05:09:29,0.0,101.013222656,65.944,86,1594789769
87,490.56,15_07_2020-05:09:30,0.273,101.018238281,65.574,87,1594789770
88,491.2,15_07_2020-05:09:31,0.0,101.020027343,65.265,88,1594789771
89,491.2,15_07_2020-05:09:32,0.001,101.019960937,64.617,89,1594789772
90,490.88,15_07_2020-05:09:33,0.97,101.016066406,64.6,90,1594789773
91,491.2,15_07_2020-05:09:34,0.001,101.013222656,64.2,91,1594789774
92,491.2,15_07_2020-05:09:36,0.469,101.017984375,63.91,92,1594789776
