,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,600.64,23_07_2020-01:26:50,18.74,100.811472656,47.328,0,1595467610
1,587.52,23_07_2020-01:26:52,15.916,100.826953125,47.301,1,1595467612
2,578.56,23_07_2020-01:26:53,13.577,100.826894531,48.119,2,1595467613
3,564.8,23_07_2020-01:26:54,12.528,100.811542968,50.634,3,1595467614
4,432.0,23_07_2020-01:26:55,12.576,100.811820312,50.536,4,1595467615
5,399.36,23_07_2020-01:26:56,8.451,100.799523437,54.476,5,1595467616
6,350.08,23_07_2020-01:26:57,7.235,100.797316406,54.408,6,1595467617
7,370.72,23_07_2020-01:26:58,7.536,100.798414062,59.003,7,1595467618
8,395.2,23_07_2020-01:27:00,5.139,100.797796875,60.174,8,1595467620
9,456.64,23_07_2020-01:27:01,5.128,100.762027343,60.166,9,1595467621
10,409.92,23_07_2020-01:27:02,4.65,100.793398437,61.08,10,1595467622
11,421.76,23_07_2020-01:27:03,4.389,100.788480468,59.552,11,1595467623
12,391.68,23_07_2020-01:27:04,2.539,100.789015625,63.623,12,1595467624
13,400.96,23_07_2020-01:27:05,1.57,100.793222656,63.62,13,1595467625
14,404.48,23_07_2020-01:27:06,1.559,100.790328125,64.454,14,1595467626
15,391.04,23_07_2020-01:27:08,1.048,100.78896875,65.453,15,1595467628
16,387.52,23_07_2020-01:27:09,1.699,100.793402343,65.446,16,1595467629
17,408.0,23_07_2020-01:27:10,2.424,100.788875,66.415,17,1595467630
18,400.0,23_07_2020-01:27:11,1.391,100.794371093,66.403,18,1595467631
19,402.88,23_07_2020-01:27:12,1.31,100.791050781,66.904,19,1595467632
20,425.6,23_07_2020-01:27:13,0.0,100.796847656,67.299,20,1595467633
21,684.16,23_07_2020-01:27:15,0.001,100.721714843,68.162,21,1595467635
22,1087.36,23_07_2020-01:27:16,1.101,100.719113281,65.113,22,1595467636
23,1085.44,23_07_2020-01:27:17,1.283,100.719332031,65.116,23,1595467637
24,1064.96,23_07_2020-01:27:18,0.0,100.72003125,64.278,24,1595467638
25,1062.4,23_07_2020-01:27:19,1.362,100.721234375,64.3,25,1595467639
26,1064.96,23_07_2020-01:27:20,1.562,100.720566406,63.845,26,1595467640
27,1064.96,23_07_2020-01:27:21,2.024,100.719640625,63.55,27,1595467641
28,1062.4,23_07_2020-01:27:23,2.212,100.719878906,62.193,28,1595467643
29,1059.84,23_07_2020-01:27:24,1.325,100.715765625,62.175,29,1595467644
30,1061.76,23_07_2020-01:27:25,3.787,100.719632812,61.377,30,1595467645
31,1064.32,23_07_2020-01:27:26,3.303,100.716933593,60.614,31,1595467646
32,1057.28,23_07_2020-01:27:27,3.43,100.723421875,59.811,32,1595467647
33,1059.84,23_07_2020-01:27:28,3.163,100.72540625,59.018,33,1595467648
34,1060.48,23_07_2020-01:27:30,5.328,100.725648437,58.341,34,1595467650
35,1054.72,23_07_2020-01:27:31,5.543,100.723449218,56.974,35,1595467651
36,1048.96,23_07_2020-01:27:32,4.809,100.725804687,56.377,36,1595467652
37,1048.96,23_07_2020-01:27:33,6.153,100.726085937,56.334,37,1595467653
38,1047.68,23_07_2020-01:27:34,5.92,100.731769531,55.727,38,1595467654
39,1047.68,23_07_2020-01:27:35,5.54,100.725363281,55.091,39,1595467655
40,1046.4,23_07_2020-01:27:36,6.909,100.728089843,54.076,40,1595467656
41,1047.68,23_07_2020-01:27:38,5.293,100.724125,53.58,41,1595467658
42,1046.4,23_07_2020-01:27:39,6.604,100.7284375,53.507,42,1595467659
43,1031.04,23_07_2020-01:27:40,8.558,100.725757812,53.011,43,1595467660
44,1034.88,23_07_2020-01:27:41,8.395,100.728710937,52.404,44,1595467661
45,1042.56,23_07_2020-01:27:42,10.368,100.728542968,52.039,45,1595467662
46,1045.76,23_07_2020-01:27:43,11.206,100.727589843,51.684,46,1595467663
47,1045.12,23_07_2020-01:27:45,9.721,100.728492187,50.72,47,1595467665
48,1044.48,23_07_2020-01:27:46,8.941,100.732265625,50.823,48,1595467666
49,1044.48,23_07_2020-01:27:47,10.374,100.730898437,49.879,49,1595467667
50,1043.84,23_07_2020-01:27:48,11.901,100.72840625,49.484,50,1595467668
51,949.76,23_07_2020-01:27:49,10.227,100.723761718,49.471,51,1595467669
52,512.0,23_07_2020-01:27:50,11.465,100.800726562,49.151,52,1595467670
53,760.96,23_07_2020-01:27:51,12.104,100.794355468,48.575,53,1595467671
54,346.56,23_07_2020-01:27:52,10.833,100.783421875,50.214,54,1595467672
55,324.16,23_07_2020-01:27:53,11.448,100.777042968,51.354,55,1595467673
56,336.96,23_07_2020-01:27:54,9.405,100.78696875,50.747,56,1595467674
57,360.32,23_07_2020-01:27:56,9.776,100.7894375,51.168,57,1595467676
58,387.84,23_07_2020-01:27:57,9.027,100.786632812,51.191,58,1595467677
59,374.4,23_07_2020-01:27:58,9.748,100.787539062,51.203,59,1595467678
60,367.36,23_07_2020-01:27:59,9.301,100.781382812,51.311,60,1595467679
61,367.84,23_07_2020-01:28:00,10.353,100.777074218,51.556,61,1595467680
62,369.6,23_07_2020-01:28:01,9.774,100.778402343,51.543,62,1595467681
63,376.96,23_07_2020-01:28:02,9.01,100.777042968,51.828,63,1595467682
64,328.96,23_07_2020-01:28:04,9.35,100.808996093,52.062,64,1595467684
65,375.68,23_07_2020-01:28:05,7.655,100.802898437,52.014,65,1595467685
66,383.04,23_07_2020-01:28:06,8.285,100.798726562,53.492,66,1595467686
67,384.64,23_07_2020-01:28:07,8.119,100.788417968,53.479,67,1595467687
68,393.28,23_07_2020-01:28:08,8.56,100.787914062,53.598,68,1595467688
69,392.64,23_07_2020-01:28:09,7.164,100.79246875,53.61,69,1595467689
70,430.72,23_07_2020-01:28:11,8.355,100.791308593,54.146,70,1595467691
71,405.76,23_07_2020-01:28:12,6.733,100.739246093,54.038,71,1595467692
72,914.56,23_07_2020-01:28:13,6.838,100.731847656,54.076,72,1595467693
73,1034.88,23_07_2020-01:28:14,7.972,100.727589843,52.779,73,1595467694
74,1032.96,23_07_2020-01:28:15,8.66,100.72775,52.767,74,1595467695
75,1031.04,23_07_2020-01:28:16,8.699,100.731925781,51.923,75,1595467696
76,1032.32,23_07_2020-01:28:17,9.329,100.733804687,51.578,76,1595467697
77,1032.32,23_07_2020-01:28:19,9.007,100.737222656,51.238,77,1595467699
78,1028.48,23_07_2020-01:28:20,9.249,100.735089843,50.929,78,1595467700
79,1028.48,23_07_2020-01:28:21,8.186,100.732761718,50.886,79,1595467701
80,1031.68,23_07_2020-01:28:22,9.878,100.734695312,50.546,80,1595467702
81,1027.2,23_07_2020-01:28:23,10.789,100.732769531,50.171,81,1595467703
82,1029.76,23_07_2020-01:28:24,10.775,100.728089843,49.504,82,1595467704
83,1034.24,23_07_2020-01:28:26,10.502,100.727964843,49.486,83,1595467706
84,1034.24,23_07_2020-01:28:27,11.437,100.731054687,48.723,84,1595467707
85,1034.24,23_07_2020-01:28:28,11.109,100.729070312,48.323,85,1595467708
86,1029.76,23_07_2020-01:28:29,12.689,100.732160156,48.26,86,1595467709
87,1028.48,23_07_2020-01:28:30,11.1,100.72734375,47.996,87,1595467710
88,1022.08,23_07_2020-01:28:31,10.775,100.733027343,47.621,88,1595467711
89,1022.08,23_07_2020-01:28:32,12.913,100.730914062,46.812,89,1595467712
90,1022.08,23_07_2020-01:28:34,12.503,100.731308593,46.452,90,1595467714
91,1020.16,23_07_2020-01:28:35,14.033,100.733445312,46.133,91,1595467715
92,1025.28,23_07_2020-01:28:36,12.695,100.732632812,46.13,92,1595467716
93,1028.48,23_07_2020-01:28:37,13.319,100.735289062,45.78,93,1595467717
94,1137.92,23_07_2020-01:28:38,16.168,100.737460937,45.511,94,1595467718
95,1004.16,23_07_2020-01:28:39,15.541,100.735953125,45.151,95,1595467719
96,951.04,23_07_2020-01:28:41,17.999,100.736316406,44.569,96,1595467721
97,816.0,23_07_2020-01:28:42,15.742,100.736039062,44.582,97,1595467722
98,618.24,23_07_2020-01:28:43,17.117,100.734496093,44.126,98,1595467723
99,538.24,23_07_2020-01:28:44,17.143,100.731648437,43.927,99,1595467724
