,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,27.48,19_07_2020-05:39:34,40.103,101.122855468,29.82,0,1595137174
1,29.84,19_07_2020-05:39:35,40.91,101.123441406,29.833,1,1595137175
2,30.02,19_07_2020-05:39:36,40.975,101.122359375,29.891,2,1595137176
3,30.08,19_07_2020-05:39:37,41.767,101.125976562,29.979,3,1595137177
4,30.02,19_07_2020-05:39:39,40.402,101.122722656,29.901,4,1595137179
5,30.08,19_07_2020-05:39:40,41.648,101.125382812,29.989,5,1595137180
6,30.06,19_07_2020-05:39:41,40.505,101.127042968,29.951,6,1595137181
7,30.06,19_07_2020-05:39:42,39.744,101.122148437,29.984,7,1595137182
8,30.06,19_07_2020-05:39:43,40.695,101.125292968,29.961,8,1595137183
9,30.08,19_07_2020-05:39:44,41.661,101.124539062,29.979,9,1595137184
10,30.08,19_07_2020-05:39:46,40.841,101.126527343,30.002,10,1595137186
11,30.1,19_07_2020-05:39:47,39.546,101.123886718,30.024,11,1595137187
12,29.94,19_07_2020-05:39:48,40.399,101.123457031,29.997,12,1595137188
13,30.04,19_07_2020-05:39:49,40.476,101.126847656,30.049,13,1595137189
14,30.1,19_07_2020-05:39:50,39.572,101.11678125,30.047,14,1595137190
15,29.94,19_07_2020-05:39:51,40.702,101.121386718,30.065,15,1595137191
16,30.02,19_07_2020-05:39:52,40.563,101.122410156,30.087,16,1595137192
17,30.1,19_07_2020-05:39:54,39.68,101.114007812,30.13,17,1595137194
18,29.92,19_07_2020-05:39:55,40.136,101.112296875,30.128,18,1595137195
19,29.98,19_07_2020-05:39:56,40.696,101.106207031,30.145,19,1595137196
20,30.0,19_07_2020-05:39:57,40.631,101.105609375,30.138,20,1595137197
21,30.06,19_07_2020-05:39:58,40.138,101.113121093,30.105,21,1595137198
22,30.06,19_07_2020-05:39:59,39.266,101.120144531,30.183,22,1595137199
23,30.04,19_07_2020-05:40:00,40.91,101.119171875,30.135,23,1595137200
24,30.04,19_07_2020-05:40:02,40.963,101.116460937,30.153,24,1595137202
25,30.06,19_07_2020-05:40:03,40.629,101.112332031,30.231,25,1595137203
26,30.04,19_07_2020-05:40:04,39.022,101.11571875,30.107,26,1595137204
27,30.04,19_07_2020-05:40:05,40.821,101.119265625,30.15,27,1595137205
28,30.06,19_07_2020-05:40:06,39.578,101.110890625,30.153,28,1595137206
29,30.02,19_07_2020-05:40:07,39.808,101.118371093,30.211,29,1595137207
30,29.96,19_07_2020-05:40:09,40.048,101.127710937,30.153,30,1595137209
31,29.88,19_07_2020-05:40:10,40.547,101.118863281,30.185,31,1595137210
32,29.86,19_07_2020-05:40:11,40.155,101.118136718,30.248,32,1595137211
33,29.66,19_07_2020-05:40:12,39.833,101.11653125,30.236,33,1595137212
34,29.48,19_07_2020-05:40:13,39.129,101.130605468,30.248,34,1595137213
