,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,255.68,24_07_2020-23:16:22,26.197,100.918761718,33.74,0,1595632582
1,259.68,24_07_2020-23:16:23,26.394,100.919894531,33.667,1,1595632583
2,260.0,24_07_2020-23:16:24,26.893,100.9191875,33.781,2,1595632584
3,260.16,24_07_2020-23:16:25,26.498,100.9174375,33.733,3,1595632585
4,259.04,24_07_2020-23:16:26,26.878,100.918265625,33.756,4,1595632586
5,259.84,24_07_2020-23:16:27,25.787,100.917605468,33.829,5,1595632587
6,260.48,24_07_2020-23:16:29,26.008,100.918691406,33.866,6,1595632589
7,260.32,24_07_2020-23:16:30,25.244,100.917339843,33.899,7,1595632590
8,259.04,24_07_2020-23:16:31,25.419,100.916660156,33.851,8,1595632591
9,260.0,24_07_2020-23:16:32,25.076,100.91815625,33.859,9,1595632592
10,259.84,24_07_2020-23:16:33,25.144,100.917730468,33.861,10,1595632593
11,260.0,24_07_2020-23:16:34,26.055,100.917335937,33.884,11,1595632594
12,260.96,24_07_2020-23:16:36,25.386,100.916125,33.932,12,1595632596
13,260.48,24_07_2020-23:16:37,25.296,100.916757812,33.995,13,1595632597
14,258.88,24_07_2020-23:16:38,26.145,100.916511718,33.977,14,1595632598
15,259.04,24_07_2020-23:16:39,26.669,100.916867187,33.975,15,1595632599
16,260.0,24_07_2020-23:16:40,26.588,100.916636718,34.027,16,1595632600
17,259.52,24_07_2020-23:16:41,25.543,100.917074218,34.075,17,1595632601
18,259.36,24_07_2020-23:16:42,25.117,100.916648437,34.103,18,1595632602
19,259.36,24_07_2020-23:16:44,25.845,100.915683593,34.09,19,1595632604
20,259.52,24_07_2020-23:16:45,25.254,100.919003906,34.088,20,1595632605
21,258.72,24_07_2020-23:16:46,24.938,100.917914062,34.116,21,1595632606
22,258.56,24_07_2020-23:16:47,25.477,100.919335937,34.123,22,1595632607
23,258.56,24_07_2020-23:16:48,25.787,100.917578125,34.161,23,1595632608
24,257.92,24_07_2020-23:16:49,25.358,100.915945312,34.168,24,1595632609
25,257.28,24_07_2020-23:16:51,25.265,100.91475,34.186,25,1595632611
26,258.08,24_07_2020-23:16:52,24.452,100.916800781,34.179,26,1595632612
27,277.92,24_07_2020-23:16:53,25.83,100.916558593,34.166,27,1595632613
28,277.44,24_07_2020-23:16:54,25.306,100.914460937,34.113,28,1595632614
29,312.16,24_07_2020-23:16:55,25.32,100.915851562,34.03,29,1595632615
30,309.92,24_07_2020-23:16:56,26.234,100.913332031,34.108,30,1595632616
31,308.16,24_07_2020-23:16:57,23.822,100.914953125,34.121,31,1595632617
32,315.2,24_07_2020-23:16:59,25.013,100.917308593,34.108,32,1595632619
33,293.92,24_07_2020-23:17:00,23.944,100.917144531,34.171,33,1595632620
34,288.64,24_07_2020-23:17:01,25.083,100.916160156,34.133,34,1595632621
35,290.08,24_07_2020-23:17:02,25.445,100.914789062,34.116,35,1595632622
36,197.44,24_07_2020-23:17:03,24.644,100.9133125,34.058,36,1595632623
37,197.44,24_07_2020-23:17:04,25.567,100.913769531,34.085,37,1595632624
38,197.44,24_07_2020-23:17:05,24.879,100.913644531,34.043,38,1595632625
39,198.24,24_07_2020-23:17:07,25.341,100.913324218,34.02,39,1595632627
40,198.08,24_07_2020-23:17:08,23.765,100.911421875,34.068,40,1595632628
41,198.24,24_07_2020-23:17:09,25.836,100.914523437,33.939,41,1595632629
42,198.56,24_07_2020-23:17:10,25.163,100.916230468,33.927,42,1595632630
43,633.6,24_07_2020-23:17:11,26.013,100.919046875,33.884,43,1595632631
