,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,1197.44,28_07_2020-00:23:39,29.212,100.837878906,37.114,0,1595895819
1,1200.64,28_07_2020-00:23:40,27.359,100.83778125,36.704,1,1595895820
2,1202.56,28_07_2020-00:23:42,27.308,100.837875,36.706,2,1595895822
3,1201.28,28_07_2020-00:23:43,27.996,100.840753906,36.638,3,1595895823
4,1198.08,28_07_2020-00:23:44,27.107,100.837878906,36.726,4,1595895824
5,1194.88,28_07_2020-00:23:45,27.74,100.838636718,36.719,5,1595895825
6,1194.24,28_07_2020-00:23:46,27.989,100.837988281,36.696,6,1595895826
7,1198.72,28_07_2020-00:23:47,29.18,100.838539062,36.613,7,1595895827
8,1199.36,28_07_2020-00:23:48,27.073,100.83678125,36.626,8,1595895828
9,1186.56,28_07_2020-00:23:50,26.773,100.83953125,36.593,9,1595895830
10,1133.44,28_07_2020-00:23:51,28.681,100.838753906,36.611,10,1595895831
11,984.96,28_07_2020-00:23:52,29.162,100.838929687,36.613,11,1595895832
12,1060.48,28_07_2020-00:23:53,27.781,100.838550781,36.601,12,1595895833
13,1025.92,28_07_2020-00:23:54,28.314,100.840039062,36.608,13,1595895834
14,1150.72,28_07_2020-00:23:55,27.104,100.839164062,36.601,14,1595895835
15,1202.56,28_07_2020-00:23:57,27.264,100.8385,36.583,15,1595895837
16,1202.56,28_07_2020-00:23:58,27.647,100.839714843,36.626,16,1595895838
17,1203.2,28_07_2020-00:23:59,26.898,100.840222656,36.623,17,1595895839
18,1203.84,28_07_2020-00:24:00,27.833,100.839886718,36.58,18,1595895840
19,1203.84,28_07_2020-00:24:01,27.23,100.840597656,36.593,19,1595895841
20,1203.84,28_07_2020-00:24:02,27.049,100.84071875,36.636,20,1595895842
21,1203.84,28_07_2020-00:24:03,28.387,100.842210937,36.588,21,1595895843
22,1203.84,28_07_2020-00:24:05,27.299,100.839886718,36.606,22,1595895845
23,1203.84,28_07_2020-00:24:06,26.473,100.840546875,36.674,23,1595895846
24,1204.48,28_07_2020-00:24:07,25.645,100.839621093,36.691,24,1595895847
25,1204.48,28_07_2020-00:24:08,28.012,100.837289062,36.613,25,1595895848
26,1204.48,28_07_2020-00:24:09,28.239,100.836128906,36.57,26,1595895849
27,1203.84,28_07_2020-00:24:10,26.937,100.838117187,36.694,27,1595895850
28,1203.84,28_07_2020-00:24:12,26.847,100.838296875,36.626,28,1595895852
29,1203.84,28_07_2020-00:24:13,26.266,100.838179687,36.704,29,1595895853
30,1203.84,28_07_2020-00:24:14,27.522,100.839839843,36.726,30,1595895854
31,1203.84,28_07_2020-00:24:15,27.322,100.838386718,36.689,31,1595895855
32,1204.48,28_07_2020-00:24:16,26.823,100.839230468,36.742,32,1595895856
33,1204.48,28_07_2020-00:24:17,27.706,100.837464843,36.764,33,1595895857
34,1204.48,28_07_2020-00:24:18,26.96,100.838515625,36.787,34,1595895858
35,1203.84,28_07_2020-00:24:20,27.377,100.838945312,36.719,35,1595895860
36,1203.84,28_07_2020-00:24:21,27.479,100.839789062,36.752,36,1595895861
37,1204.48,28_07_2020-00:24:22,27.221,100.839292968,36.764,37,1595895862
38,1204.48,28_07_2020-00:24:23,27.476,100.840566406,36.767,38,1595895863
39,1204.48,28_07_2020-00:24:24,28.06,100.840894531,36.789,39,1595895864
