,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,876.16,23_07_2020-23:57:18,52.792,100.871492187,25.178,0,1595548638
1,875.52,23_07_2020-23:57:20,54.206,100.873390625,25.17,1,1595548640
2,860.8,23_07_2020-23:57:21,53.707,100.873550781,25.168,2,1595548641
3,869.76,23_07_2020-23:57:22,54.777,100.870257812,25.261,3,1595548642
4,854.4,23_07_2020-23:57:23,53.924,100.870902343,25.127,4,1595548643
5,823.68,23_07_2020-23:57:24,54.362,100.870125,25.205,5,1595548644
6,844.8,23_07_2020-23:57:25,54.675,100.872589843,25.158,6,1595548645
7,870.4,23_07_2020-23:57:27,53.33,100.870890625,25.215,7,1595548647
8,883.2,23_07_2020-23:57:28,54.843,100.8695,25.178,8,1595548648
9,884.48,23_07_2020-23:57:29,52.308,100.870746093,25.18,9,1595548649
10,884.48,23_07_2020-23:57:30,54.067,100.870253906,25.248,10,1595548650
11,885.12,23_07_2020-23:57:31,53.196,100.869066406,25.155,11,1595548651
12,885.76,23_07_2020-23:57:32,54.11,100.867515625,25.203,12,1595548652
13,885.76,23_07_2020-23:57:34,52.766,100.870921875,25.205,13,1595548654
14,885.76,23_07_2020-23:57:35,54.751,100.871074218,25.198,14,1595548655
15,885.76,23_07_2020-23:57:36,52.091,100.87171875,25.19,15,1595548656
16,885.76,23_07_2020-23:57:37,53.097,100.869359375,25.218,16,1595548657
17,886.4,23_07_2020-23:57:38,53.376,100.869984375,25.175,17,1595548658
18,886.4,23_07_2020-23:57:39,54.415,100.869539062,25.158,18,1595548659
19,886.4,23_07_2020-23:57:40,53.474,100.869777343,25.155,19,1595548660
20,887.04,23_07_2020-23:57:42,52.929,100.868027343,25.243,20,1595548662
21,887.04,23_07_2020-23:57:43,53.175,100.867964843,25.195,21,1595548663
22,887.04,23_07_2020-23:57:44,52.999,100.869339843,25.158,22,1595548664
23,887.04,23_07_2020-23:57:45,53.114,100.868367187,25.266,23,1595548665
24,887.04,23_07_2020-23:57:46,53.482,100.872246093,25.203,24,1595548666
25,887.04,23_07_2020-23:57:47,54.542,100.870085937,25.251,25,1595548667
26,887.68,23_07_2020-23:57:48,52.593,100.87003125,25.258,26,1595548668
27,887.68,23_07_2020-23:57:50,53.126,100.870910156,25.236,27,1595548670
28,887.68,23_07_2020-23:57:51,54.351,100.871828125,25.178,28,1595548671
29,888.32,23_07_2020-23:57:52,53.44,100.870394531,25.246,29,1595548672
30,888.32,23_07_2020-23:57:53,52.938,100.870546875,25.208,30,1595548673
31,888.32,23_07_2020-23:57:54,53.556,100.870980468,25.316,31,1595548674
32,888.96,23_07_2020-23:57:55,53.759,100.8691875,25.294,32,1595548675
33,888.32,23_07_2020-23:57:56,52.418,100.869738281,25.281,33,1595548676
34,888.96,23_07_2020-23:57:57,53.509,100.871308593,25.283,34,1595548677
35,888.96,23_07_2020-23:57:58,53.379,100.869957031,25.296,35,1595548678
36,888.96,23_07_2020-23:57:59,53.723,100.870277343,25.329,36,1595548679
37,888.96,23_07_2020-23:58:01,52.964,100.869535156,25.326,37,1595548681
38,888.96,23_07_2020-23:58:02,53.955,100.870667968,25.309,38,1595548682
39,888.96,23_07_2020-23:58:03,53.211,100.868382812,25.281,39,1595548683
40,889.6,23_07_2020-23:58:04,52.23,100.86934375,25.258,40,1595548684
41,889.6,23_07_2020-23:58:05,53.666,100.868886718,25.316,41,1595548685
42,889.6,23_07_2020-23:58:06,53.988,100.868179687,25.344,42,1595548686
43,889.6,23_07_2020-23:58:07,52.882,100.86740625,25.306,43,1595548687
44,890.24,23_07_2020-23:58:09,53.616,100.865285156,25.294,44,1595548689
45,890.24,23_07_2020-23:58:10,53.37,100.863851562,25.306,45,1595548690
46,890.24,23_07_2020-23:58:11,53.161,100.863476562,25.273,46,1595548691
47,890.24,23_07_2020-23:58:12,53.196,100.864761718,25.346,47,1595548692
48,890.24,23_07_2020-23:58:13,53.424,100.8639375,25.334,48,1595548693
49,890.24,23_07_2020-23:58:14,52.94,100.862917968,25.301,49,1595548694
50,890.88,23_07_2020-23:58:16,52.185,100.86275,25.208,50,1595548696
51,890.88,23_07_2020-23:58:17,53.33,100.863230468,25.276,51,1595548697
52,890.88,23_07_2020-23:58:18,52.209,100.86515625,25.278,52,1595548698
53,890.88,23_07_2020-23:58:19,53.495,100.864652343,25.341,53,1595548699
54,891.52,23_07_2020-23:58:20,52.42,100.863347656,25.389,54,1595548700
55,891.52,23_07_2020-23:58:21,53.092,100.862597656,25.372,55,1595548701
56,891.52,23_07_2020-23:58:22,53.683,100.861792968,25.399,56,1595548702
57,891.52,23_07_2020-23:58:24,53.791,100.8633125,25.427,57,1595548704
58,891.52,23_07_2020-23:58:25,52.81,100.863101562,25.404,58,1595548705
59,892.16,23_07_2020-23:58:26,52.345,100.863085937,25.412,59,1595548706
60,892.16,23_07_2020-23:58:27,51.977,100.863519531,25.389,60,1595548707
61,892.16,23_07_2020-23:58:28,52.522,100.864269531,25.472,61,1595548708
62,892.16,23_07_2020-23:58:29,52.92,100.863292968,25.455,62,1595548709
63,892.8,23_07_2020-23:58:31,52.9,100.86475,25.447,63,1595548711
64,892.8,23_07_2020-23:58:32,53.018,100.864441406,25.394,64,1595548712
