,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,169.12,15_07_2020-02:11:50,27.877,100.914339843,35.309,0,1594779110
1,172.0,15_07_2020-02:11:51,27.366,100.914851562,35.332,1,1594779111
2,171.68,15_07_2020-02:11:53,27.416,100.913628906,35.4,2,1594779113
3,384.96,15_07_2020-02:11:54,27.235,100.913464843,35.377,3,1594779114
4,633.6,15_07_2020-02:11:55,27.545,100.914398437,35.41,4,1594779115
5,635.2,15_07_2020-02:11:56,28.102,100.912863281,35.301,5,1594779116
6,634.88,15_07_2020-02:11:57,27.416,100.911425781,35.344,6,1594779117
7,634.56,15_07_2020-02:11:58,27.934,100.915347656,35.317,7,1594779118
8,634.24,15_07_2020-02:12:00,26.922,100.910269531,35.395,8,1594779120
9,634.24,15_07_2020-02:12:01,28.089,100.913691406,35.442,9,1594779121
10,633.92,15_07_2020-02:12:02,26.541,100.912636718,35.39,10,1594779122
11,633.6,15_07_2020-02:12:03,26.905,100.912367187,35.468,11,1594779123
12,633.6,15_07_2020-02:12:04,26.77,100.914097656,35.485,12,1594779124
13,633.28,15_07_2020-02:12:05,26.963,100.914128906,35.412,13,1594779125
14,465.28,15_07_2020-02:12:06,27.545,100.911265625,35.425,14,1594779126
15,171.2,15_07_2020-02:12:08,26.853,100.913417968,35.367,15,1594779128
16,170.88,15_07_2020-02:12:09,26.849,100.913523437,35.45,16,1594779129
17,171.04,15_07_2020-02:12:10,27.888,100.911945312,35.442,17,1594779130
18,170.88,15_07_2020-02:12:11,26.226,100.911976562,35.465,18,1594779131
19,170.88,15_07_2020-02:12:12,27.375,100.913980468,35.463,19,1594779132
20,170.88,15_07_2020-02:12:13,27.148,100.912757812,35.42,20,1594779133
21,170.72,15_07_2020-02:12:14,28.55,100.914144531,35.407,21,1594779134
22,170.72,15_07_2020-02:12:16,27.203,100.913929687,35.369,22,1594779136
23,170.56,15_07_2020-02:12:17,27.549,100.914265625,35.362,23,1594779137
24,170.4,15_07_2020-02:12:18,25.601,100.91503125,35.4,24,1594779138
25,170.4,15_07_2020-02:12:19,27.552,100.913210937,35.327,25,1594779139
26,170.4,15_07_2020-02:12:20,26.394,100.912820312,35.405,26,1594779140
27,170.24,15_07_2020-02:12:21,28.092,100.91421875,35.432,27,1594779141
28,170.24,15_07_2020-02:12:23,27.825,100.913484375,35.379,28,1594779143
29,170.08,15_07_2020-02:12:24,26.71,100.914535156,35.382,29,1594779144
30,170.08,15_07_2020-02:12:25,27.465,100.913433593,35.359,30,1594779145
31,170.08,15_07_2020-02:12:26,27.473,100.913886718,35.422,31,1594779146
32,615.68,15_07_2020-02:12:27,27.297,100.912578125,35.435,32,1594779147
33,633.6,15_07_2020-02:12:28,27.568,100.912730468,35.236,33,1594779148
34,633.28,15_07_2020-02:12:29,27.462,100.912457031,35.259,34,1594779149
35,632.96,15_07_2020-02:12:31,26.951,100.912515625,35.322,35,1594779151
36,632.96,15_07_2020-02:12:32,26.473,100.913214843,35.264,36,1594779152
37,632.32,15_07_2020-02:12:33,27.888,100.91471875,35.261,37,1594779153
38,632.32,15_07_2020-02:12:34,27.124,100.912503906,35.314,38,1594779154
39,632.0,15_07_2020-02:12:35,26.344,100.915636718,35.306,39,1594779155
40,631.68,15_07_2020-02:12:36,27.899,100.915421875,35.223,40,1594779156
41,631.68,15_07_2020-02:12:38,28.175,100.914097656,35.276,41,1594779158
42,204.8,15_07_2020-02:12:39,28.573,100.914144531,35.374,42,1594779159
43,169.44,15_07_2020-02:12:40,27.082,100.916945312,35.372,43,1594779160
44,169.28,15_07_2020-02:12:41,27.801,100.914683593,35.379,44,1594779161
45,169.28,15_07_2020-02:12:42,27.577,100.915691406,35.377,45,1594779162
46,169.28,15_07_2020-02:12:43,27.658,100.914972656,35.395,46,1594779163
47,169.28,15_07_2020-02:12:44,26.545,100.914972656,35.422,47,1594779164
48,169.12,15_07_2020-02:12:46,28.228,100.91384375,35.344,48,1594779166
49,168.96,15_07_2020-02:12:47,26.924,100.9150625,35.412,49,1594779167
50,168.96,15_07_2020-02:12:48,28.366,100.915074218,35.374,50,1594779168
51,168.96,15_07_2020-02:12:49,27.528,100.913976562,35.402,51,1594779169
52,422.72,15_07_2020-02:12:50,27.435,100.916339843,35.43,52,1594779170
53,631.04,15_07_2020-02:12:51,27.735,100.916445312,35.503,53,1594779171
54,632.32,15_07_2020-02:12:52,26.638,100.91453125,35.39,54,1594779172
55,632.0,15_07_2020-02:12:54,27.241,100.914355468,35.427,55,1594779174
56,631.68,15_07_2020-02:12:55,27.191,100.91309375,35.51,56,1594779175
57,631.04,15_07_2020-02:12:56,26.878,100.91421875,35.493,57,1594779176
58,631.36,15_07_2020-02:12:57,26.391,100.914441406,35.5,58,1594779177
