,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,456.0,24_07_2020-03:23:41,42.854,100.81090625,27.859,0,1595561021
1,458.88,24_07_2020-03:23:42,44.119,100.808492187,27.705,1,1595561022
2,458.88,24_07_2020-03:23:43,43.919,100.812773437,27.879,2,1595561023
3,458.88,24_07_2020-03:23:45,44.201,100.810257812,27.872,3,1595561025
4,458.88,24_07_2020-03:23:46,43.281,100.809738281,27.844,4,1595561026
5,459.2,24_07_2020-03:23:47,43.267,100.807929687,27.811,5,1595561027
6,458.88,24_07_2020-03:23:48,42.811,100.810015625,27.849,6,1595561028
7,458.88,24_07_2020-03:23:49,43.582,100.810589843,27.796,7,1595561029
8,458.88,24_07_2020-03:23:50,43.022,100.808828125,27.874,8,1595561030
9,458.88,24_07_2020-03:23:52,43.658,100.810277343,27.937,9,1595561032
10,458.88,24_07_2020-03:23:53,43.583,100.80996875,27.834,10,1595561033
11,458.88,24_07_2020-03:23:54,43.313,100.809839843,27.902,11,1595561034
12,458.88,24_07_2020-03:23:55,43.965,100.811832031,27.819,12,1595561035
13,458.88,24_07_2020-03:23:56,42.739,100.811503906,27.957,13,1595561036
14,458.88,24_07_2020-03:23:57,43.385,100.811097656,27.995,14,1595561037
15,458.88,24_07_2020-03:23:58,43.484,100.811550781,27.897,15,1595561038
16,458.88,24_07_2020-03:24:00,41.114,100.808808593,28.0,16,1595561040
17,459.2,24_07_2020-03:24:01,41.748,100.811171875,27.897,17,1595561041
18,458.88,24_07_2020-03:24:02,43.412,100.810128906,27.995,18,1595561042
19,458.88,24_07_2020-03:24:03,42.065,100.8111875,28.008,19,1595561043
20,458.56,24_07_2020-03:24:04,43.62,100.810417968,28.015,20,1595561044
21,458.88,24_07_2020-03:24:05,41.516,100.813570312,27.993,21,1595561045
22,458.88,24_07_2020-03:24:07,43.876,100.811269531,27.985,22,1595561047
23,458.88,24_07_2020-03:24:08,43.484,100.808933593,28.043,23,1595561048
24,458.56,24_07_2020-03:24:09,42.713,100.809007812,28.096,24,1595561049
25,458.88,24_07_2020-03:24:10,42.358,100.811277343,28.038,25,1595561050
26,458.88,24_07_2020-03:24:11,43.4,100.807894531,28.035,26,1595561051
27,458.56,24_07_2020-03:24:12,41.586,100.811273437,28.068,27,1595561052
28,458.56,24_07_2020-03:24:13,43.501,100.811632812,28.015,28,1595561053
29,458.88,24_07_2020-03:24:15,41.964,100.8096875,28.103,29,1595561055
30,458.56,24_07_2020-03:24:16,43.632,100.810023437,28.015,30,1595561056
31,458.56,24_07_2020-03:24:17,41.488,100.811902343,28.008,31,1595561057
32,458.56,24_07_2020-03:24:18,42.176,100.811066406,28.121,32,1595561058
33,458.24,24_07_2020-03:24:19,43.151,100.809644531,28.043,33,1595561059
34,458.56,24_07_2020-03:24:20,43.916,100.809367187,28.106,34,1595561060
35,458.56,24_07_2020-03:24:21,42.523,100.809800781,28.169,35,1595561061
36,458.56,24_07_2020-03:24:23,42.921,100.809503906,28.201,36,1595561063
37,458.88,24_07_2020-03:24:24,41.354,100.810695312,28.174,37,1595561064
38,458.24,24_07_2020-03:24:25,41.712,100.812683593,28.227,38,1595561065
39,458.24,24_07_2020-03:24:26,42.324,100.810773437,28.295,39,1595561066
40,458.24,24_07_2020-03:24:27,42.881,100.812648437,28.337,40,1595561067
41,458.24,24_07_2020-03:24:28,41.528,100.811976562,28.28,41,1595561068
42,458.24,24_07_2020-03:24:30,41.374,100.812003906,28.302,42,1595561070
43,458.24,24_07_2020-03:24:31,41.326,100.813976562,28.305,43,1595561071
44,457.92,24_07_2020-03:24:32,40.937,100.809320312,28.358,44,1595561072
45,457.92,24_07_2020-03:24:33,41.61,100.814292968,28.405,45,1595561073
46,457.92,24_07_2020-03:24:34,42.219,100.812527343,28.408,46,1595561074
47,457.92,24_07_2020-03:24:35,42.224,100.808507812,28.405,47,1595561075
48,457.92,24_07_2020-03:24:36,41.181,100.809058593,28.448,48,1595561076
49,457.92,24_07_2020-03:24:38,42.056,100.808496093,28.4,49,1595561078
50,457.92,24_07_2020-03:24:39,42.182,100.80615625,28.458,50,1595561079
51,457.92,24_07_2020-03:24:40,41.751,100.806398437,28.405,51,1595561080
52,457.92,24_07_2020-03:24:41,41.606,100.801234375,28.499,52,1595561081
53,457.6,24_07_2020-03:24:42,41.833,100.806292968,28.536,53,1595561082
54,458.24,24_07_2020-03:24:43,41.304,100.801195312,28.569,54,1595561083
55,457.92,24_07_2020-03:24:45,41.036,100.804335937,28.567,55,1595561085
56,457.92,24_07_2020-03:24:46,41.249,100.806371093,28.554,56,1595561086
57,457.92,24_07_2020-03:24:47,41.589,100.805304687,28.582,57,1595561087
58,457.92,24_07_2020-03:24:48,39.802,100.806820312,28.544,58,1595561088
59,457.92,24_07_2020-03:24:49,42.474,100.806382812,28.622,59,1595561089
60,457.92,24_07_2020-03:24:50,41.011,100.807625,28.609,60,1595561090
61,457.6,24_07_2020-03:24:51,41.082,100.806964843,28.672,61,1595561091
62,457.6,24_07_2020-03:24:53,40.852,100.808492187,28.645,62,1595561093
63,457.6,24_07_2020-03:24:54,40.374,100.806738281,28.582,63,1595561094
64,457.92,24_07_2020-03:24:55,41.725,100.809074218,28.675,64,1595561095
65,457.6,24_07_2020-03:24:56,41.799,100.808574218,28.627,65,1595561096
66,457.92,24_07_2020-03:24:57,41.319,100.808941406,28.64,66,1595561097
67,457.6,24_07_2020-03:24:58,41.146,100.808898437,28.692,67,1595561098
68,457.6,24_07_2020-03:25:00,39.75,100.807894531,28.66,68,1595561100
69,457.92,24_07_2020-03:25:01,40.081,100.809046875,28.713,69,1595561101
70,457.6,24_07_2020-03:25:02,41.252,100.80909375,28.68,70,1595561102
71,457.92,24_07_2020-03:25:03,39.605,100.806898437,28.652,71,1595561103
72,457.92,24_07_2020-03:25:04,41.426,100.808230468,28.821,72,1595561104
73,457.6,24_07_2020-03:25:05,40.936,100.807066406,28.803,73,1595561105
74,458.24,24_07_2020-03:25:06,40.296,100.806761718,28.765,74,1595561106
75,457.92,24_07_2020-03:25:08,40.237,100.808097656,28.783,75,1595561108
76,457.6,24_07_2020-03:25:09,40.943,100.806019531,28.811,76,1595561109
77,457.6,24_07_2020-03:25:10,41.012,100.808394531,28.733,77,1595561110
78,457.92,24_07_2020-03:25:11,41.194,100.807820312,28.791,78,1595561111
79,457.92,24_07_2020-03:25:12,41.354,100.808269531,28.884,79,1595561112
80,457.6,24_07_2020-03:25:13,40.193,100.808574218,28.735,80,1595561113
81,457.6,24_07_2020-03:25:14,41.439,100.807355468,28.808,81,1595561114
82,457.6,24_07_2020-03:25:16,41.627,100.810515625,28.866,82,1595561116
83,457.28,24_07_2020-03:25:17,40.084,100.810476562,28.859,83,1595561117
84,457.28,24_07_2020-03:25:18,39.088,100.808949218,28.841,84,1595561118
85,457.6,24_07_2020-03:25:19,40.42,100.807382812,28.818,85,1595561119
86,457.6,24_07_2020-03:25:20,39.695,100.804367187,28.856,86,1595561120
87,457.28,24_07_2020-03:25:21,40.985,100.80528125,28.924,87,1595561121
88,457.6,24_07_2020-03:25:23,40.174,100.8041875,28.957,88,1595561123
89,457.6,24_07_2020-03:25:24,40.832,100.804339843,28.869,89,1595561124
90,457.28,24_07_2020-03:25:25,41.307,100.803789062,28.891,90,1595561125
91,457.6,24_07_2020-03:25:26,40.478,100.802421875,28.984,91,1595561126
92,457.6,24_07_2020-03:25:27,39.997,100.804292968,28.987,92,1595561127
93,457.28,24_07_2020-03:25:28,41.735,100.803667968,28.974,93,1595561128
94,457.6,24_07_2020-03:25:29,39.57,100.804929687,29.012,94,1595561129
95,457.6,24_07_2020-03:25:31,39.346,100.804664062,29.065,95,1595561131
96,457.28,24_07_2020-03:25:32,40.055,100.805324218,28.967,96,1595561132
97,457.28,24_07_2020-03:25:33,40.124,100.80453125,29.04,97,1595561133
98,457.28,24_07_2020-03:25:34,39.601,100.803238281,29.042,98,1595561134
99,457.28,24_07_2020-03:25:35,40.31,100.804894531,29.075,99,1595561135
