,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,986.88,23_07_2020-00:57:06,38.693,100.7193125,30.691,0,1595465826
1,990.08,23_07_2020-00:57:07,38.633,100.720855468,30.573,1,1595465827
2,990.08,23_07_2020-00:57:08,37.924,100.7161875,30.641,2,1595465828
3,990.08,23_07_2020-00:57:09,37.974,100.718957031,30.629,3,1595465829
4,990.08,23_07_2020-00:57:10,38.476,100.720570312,30.641,4,1595465830
5,990.72,23_07_2020-00:57:11,38.16,100.717773437,30.674,5,1595465831
6,989.44,23_07_2020-00:57:13,38.476,100.716859375,30.671,6,1595465833
7,989.44,23_07_2020-00:57:14,37.809,100.717792968,30.664,7,1595465834
8,989.44,23_07_2020-00:57:15,38.812,100.720375,30.702,8,1595465835
9,989.44,23_07_2020-00:57:16,37.69,100.722492187,30.815,9,1595465836
10,990.08,23_07_2020-00:57:17,39.187,100.717601562,30.832,10,1595465837
11,989.44,23_07_2020-00:57:18,38.108,100.71890625,30.82,11,1595465838
12,990.08,23_07_2020-00:57:20,38.183,100.719746093,30.938,12,1595465840
13,990.08,23_07_2020-00:57:21,38.883,100.719828125,30.895,13,1595465841
14,990.08,23_07_2020-00:57:22,37.976,100.719867187,30.933,14,1595465842
15,990.08,23_07_2020-00:57:23,36.515,100.722214843,30.991,15,1595465843
16,990.08,23_07_2020-00:57:24,37.249,100.717152343,30.994,16,1595465844
17,990.08,23_07_2020-00:57:25,38.38,100.716332031,31.057,17,1595465845
18,990.08,23_07_2020-00:57:26,38.156,100.719453125,31.175,18,1595465846
19,990.08,23_07_2020-00:57:28,37.141,100.719164062,31.218,19,1595465848
20,990.08,23_07_2020-00:57:29,38.134,100.719039062,31.18,20,1595465849
21,990.08,23_07_2020-00:57:30,37.394,100.721585937,31.293,21,1595465850
22,990.08,23_07_2020-00:57:31,37.347,100.721953125,31.331,22,1595465851
23,990.08,23_07_2020-00:57:32,37.059,100.721429687,31.505,23,1595465852
24,990.08,23_07_2020-00:57:33,35.772,100.720183593,31.457,24,1595465853
25,989.44,23_07_2020-00:57:34,36.723,100.71859375,31.52,25,1595465854
26,990.08,23_07_2020-00:57:36,36.566,100.722035156,31.492,26,1595465856
27,989.44,23_07_2020-00:57:37,37.004,100.722621093,31.53,27,1595465857
28,989.44,23_07_2020-00:57:38,36.627,100.722898437,31.553,28,1595465858
29,989.44,23_07_2020-00:57:39,35.942,100.720355468,31.621,29,1595465859
30,989.44,23_07_2020-00:57:40,36.193,100.721546875,31.668,30,1595465860
