,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,518.72,17_07_2020-19:31:45,39.965,101.281097656,28.516,0,1595014305
1,521.92,17_07_2020-19:31:47,37.632,101.281351562,28.564,1,1595014307
2,521.92,17_07_2020-19:31:48,38.72,101.282597656,28.426,2,1595014308
3,522.24,17_07_2020-19:31:49,38.249,101.284371093,28.524,3,1595014309
4,523.2,17_07_2020-19:31:50,37.564,101.286,28.441,4,1595014310
5,523.2,17_07_2020-19:31:51,38.349,101.283191406,28.569,5,1595014311
6,521.6,17_07_2020-19:31:52,38.418,101.282175781,28.496,6,1595014312
7,521.92,17_07_2020-19:31:53,38.285,101.281644531,28.564,7,1595014313
8,524.16,17_07_2020-19:31:55,38.232,101.282175781,28.612,8,1595014315
9,525.44,17_07_2020-19:31:56,37.428,101.280941406,28.629,9,1595014316
10,527.04,17_07_2020-19:31:57,37.17,101.285859375,28.617,10,1595014317
11,525.76,17_07_2020-19:31:58,37.208,101.284457031,28.635,11,1595014318
12,526.08,17_07_2020-19:31:59,39.202,101.284085937,28.556,12,1595014319
13,527.04,17_07_2020-19:32:00,37.135,101.279902343,28.67,13,1595014320
14,526.72,17_07_2020-19:32:01,36.59,101.281578125,28.647,14,1595014321
15,531.52,17_07_2020-19:32:03,37.8,101.282632812,28.645,15,1595014323
16,532.8,17_07_2020-19:32:04,36.944,101.279867187,28.692,16,1595014324
17,531.2,17_07_2020-19:32:05,38.475,101.280449218,28.66,17,1595014325
18,530.56,17_07_2020-19:32:06,37.826,101.27875,28.657,18,1595014326
19,524.16,17_07_2020-19:32:07,37.443,101.278953125,28.765,19,1595014327
20,521.92,17_07_2020-19:32:08,37.026,101.280238281,28.768,20,1595014328
21,522.24,17_07_2020-19:32:10,37.132,101.279371093,28.75,21,1595014330
22,521.92,17_07_2020-19:32:11,37.222,101.275882812,28.803,22,1595014331
23,521.92,17_07_2020-19:32:12,37.721,101.277023437,28.776,23,1595014332
24,523.52,17_07_2020-19:32:13,36.923,101.280410156,28.808,24,1595014333
25,523.52,17_07_2020-19:32:14,36.589,101.278574218,28.826,25,1595014334
26,523.52,17_07_2020-19:32:15,36.895,101.282359375,28.833,26,1595014335
27,523.52,17_07_2020-19:32:16,36.601,101.280871093,28.942,27,1595014336
28,523.52,17_07_2020-19:32:18,36.889,101.282070312,28.934,28,1595014338
29,523.84,17_07_2020-19:32:19,35.722,101.280140625,28.861,29,1595014339
30,523.84,17_07_2020-19:32:20,36.282,101.277183593,28.894,30,1595014340
31,523.84,17_07_2020-19:32:21,37.364,101.280511718,28.957,31,1595014341
32,523.52,17_07_2020-19:32:22,36.831,101.280023437,28.944,32,1595014342
33,524.16,17_07_2020-19:32:23,36.573,101.280125,28.962,33,1595014343
34,524.16,17_07_2020-19:32:25,35.424,101.281589843,28.904,34,1595014345
35,552.64,17_07_2020-19:32:26,35.795,101.282261718,28.922,35,1595014346
36,614.4,17_07_2020-19:32:27,37.414,101.281167968,28.99,36,1595014347
37,615.04,17_07_2020-19:32:28,38.661,101.281699218,28.957,37,1595014348
38,614.72,17_07_2020-19:32:29,36.453,101.280328125,29.03,38,1595014349
