,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,190.72,24_07_2020-23:12:28,23.31,100.921046875,34.858,0,1595632348
1,193.6,24_07_2020-23:12:29,25.003,100.920511718,34.79,1,1595632349
2,193.6,24_07_2020-23:12:30,23.866,100.920191406,34.778,2,1595632350
3,193.6,24_07_2020-23:12:31,24.774,100.919089843,34.805,3,1595632351
4,193.6,24_07_2020-23:12:32,23.768,100.919777343,34.813,4,1595632352
5,192.48,24_07_2020-23:12:34,25.122,100.921527343,34.795,5,1595632354
6,191.2,24_07_2020-23:12:35,23.246,100.921148437,34.737,6,1595632355
7,188.48,24_07_2020-23:12:36,24.401,100.922652343,34.755,7,1595632356
8,187.68,24_07_2020-23:12:37,23.68,100.923128906,34.753,8,1595632357
9,188.48,24_07_2020-23:12:38,23.413,100.924234375,34.765,9,1595632358
10,189.76,24_07_2020-23:12:39,23.191,100.921917968,34.712,10,1595632359
11,186.88,24_07_2020-23:12:41,23.544,100.921863281,34.78,11,1595632361
12,191.04,24_07_2020-23:12:42,23.197,100.922710937,34.758,12,1595632362
13,192.0,24_07_2020-23:12:43,24.011,100.92271875,34.805,13,1595632363
14,354.88,24_07_2020-23:12:44,23.475,100.9230625,34.758,14,1595632364
15,639.04,24_07_2020-23:12:45,24.203,100.922285156,34.664,15,1595632365
16,641.92,24_07_2020-23:12:46,23.326,100.923875,34.727,16,1595632366
17,639.36,24_07_2020-23:12:47,23.452,100.923179687,34.644,17,1595632367
18,639.68,24_07_2020-23:12:49,24.156,100.921546875,34.637,18,1595632369
19,639.68,24_07_2020-23:12:50,24.356,100.920632812,34.604,19,1595632370
20,643.84,24_07_2020-23:12:51,24.424,100.923117187,34.652,20,1595632371
21,645.12,24_07_2020-23:12:52,23.205,100.921320312,34.564,21,1595632372
22,645.12,24_07_2020-23:12:53,23.466,100.920058593,34.607,22,1595632373
23,645.12,24_07_2020-23:12:54,23.73,100.921292968,34.685,23,1595632374
24,645.12,24_07_2020-23:12:55,24.311,100.920058593,34.637,24,1595632375
25,645.12,24_07_2020-23:12:57,24.505,100.922,34.629,25,1595632377
26,644.8,24_07_2020-23:12:58,23.164,100.92271875,34.612,26,1595632378
27,645.12,24_07_2020-23:12:59,24.02,100.921621093,34.685,27,1595632379
28,645.44,24_07_2020-23:13:00,24.174,100.923308593,34.732,28,1595632380
29,645.12,24_07_2020-23:13:01,24.639,100.920835937,34.68,29,1595632381
30,645.44,24_07_2020-23:13:02,23.225,100.921710937,34.677,30,1595632382
31,645.12,24_07_2020-23:13:04,24.548,100.918949218,34.74,31,1595632384
32,645.12,24_07_2020-23:13:05,24.311,100.919851562,34.677,32,1595632385
33,644.8,24_07_2020-23:13:06,24.908,100.920300781,34.71,33,1595632386
34,645.12,24_07_2020-23:13:07,24.375,100.923957031,34.707,34,1595632387
35,644.8,24_07_2020-23:13:08,24.301,100.924382812,34.629,35,1595632388
36,644.48,24_07_2020-23:13:09,24.366,100.9235,34.632,36,1595632389
37,644.48,24_07_2020-23:13:10,23.907,100.923882812,34.579,37,1595632390
38,644.48,24_07_2020-23:13:12,24.263,100.922742187,34.591,38,1595632392
39,644.48,24_07_2020-23:13:13,24.929,100.922441406,34.554,39,1595632393
40,644.48,24_07_2020-23:13:14,24.314,100.922328125,34.591,40,1595632394
41,644.48,24_07_2020-23:13:15,22.808,100.921875,34.574,41,1595632395
42,644.48,24_07_2020-23:13:16,24.742,100.922394531,34.622,42,1595632396
43,644.48,24_07_2020-23:13:17,25.015,100.924140625,34.624,43,1595632397
44,644.48,24_07_2020-23:13:19,24.397,100.924492187,34.607,44,1595632399
45,643.84,24_07_2020-23:13:20,24.255,100.925816406,34.604,45,1595632400
46,644.16,24_07_2020-23:13:21,23.448,100.924054687,34.561,46,1595632401
47,644.16,24_07_2020-23:13:22,24.511,100.92375,34.584,47,1595632402
48,644.16,24_07_2020-23:13:23,22.56,100.923957031,34.662,48,1595632403
49,644.16,24_07_2020-23:13:24,24.252,100.921769531,34.664,49,1595632404
50,644.16,24_07_2020-23:13:25,24.366,100.923675781,34.687,50,1595632405
51,644.48,24_07_2020-23:13:27,24.249,100.922367187,34.674,51,1595632407
52,643.84,24_07_2020-23:13:28,24.641,100.925453125,34.697,52,1595632408
53,643.84,24_07_2020-23:13:29,24.002,100.923894531,34.715,53,1595632409
54,644.16,24_07_2020-23:13:30,24.412,100.925050781,34.657,54,1595632410
55,644.16,24_07_2020-23:13:31,24.703,100.923539062,34.644,55,1595632411
56,644.48,24_07_2020-23:13:32,23.222,100.9248125,34.702,56,1595632412
57,644.48,24_07_2020-23:13:34,25.167,100.925242187,34.69,57,1595632414
58,644.48,24_07_2020-23:13:35,24.348,100.925089843,34.607,58,1595632415
59,644.48,24_07_2020-23:13:36,23.211,100.924621093,34.674,59,1595632416
60,644.16,24_07_2020-23:13:37,23.854,100.925449218,34.647,60,1595632417
61,644.48,24_07_2020-23:13:38,25.134,100.924691406,34.644,61,1595632418
62,643.84,24_07_2020-23:13:39,23.5,100.924207031,34.737,62,1595632419
63,644.16,24_07_2020-23:13:40,23.245,100.92334375,34.68,63,1595632420
64,644.48,24_07_2020-23:13:42,24.348,100.92296875,34.697,64,1595632422
65,644.16,24_07_2020-23:13:43,24.67,100.92578125,34.674,65,1595632423
66,644.16,24_07_2020-23:13:44,23.68,100.927210937,34.642,66,1595632424
67,644.48,24_07_2020-23:13:45,24.429,100.925726562,34.715,67,1595632425
68,643.84,24_07_2020-23:13:46,23.918,100.925902343,34.722,68,1595632426
69,644.16,24_07_2020-23:13:47,25.094,100.924335937,34.669,69,1595632427
70,644.16,24_07_2020-23:13:48,23.793,100.924335937,34.727,70,1595632428
71,643.84,24_07_2020-23:13:50,24.356,100.922902343,34.69,71,1595632430
72,644.16,24_07_2020-23:13:51,24.864,100.922078125,34.687,72,1595632431
73,644.16,24_07_2020-23:13:52,24.356,100.924953125,34.75,73,1595632432
74,643.84,24_07_2020-23:13:53,23.115,100.924378906,34.763,74,1595632433
75,644.48,24_07_2020-23:13:54,24.526,100.920742187,34.715,75,1595632434
76,643.84,24_07_2020-23:13:55,24.04,100.921039062,34.722,76,1595632435
77,644.16,24_07_2020-23:13:57,23.681,100.920414062,34.685,77,1595632437
78,644.16,24_07_2020-23:13:58,24.07,100.918613281,34.712,78,1595632438
79,643.84,24_07_2020-23:13:59,23.736,100.919339843,34.78,79,1595632439
80,643.84,24_07_2020-23:14:00,23.619,100.919777343,34.737,80,1595632440
81,644.16,24_07_2020-23:14:01,25.454,100.920195312,34.775,81,1595632441
82,643.84,24_07_2020-23:14:02,24.592,100.919769531,34.697,82,1595632442
83,644.16,24_07_2020-23:14:03,24.615,100.920207031,34.705,83,1595632443
84,643.84,24_07_2020-23:14:05,24.543,100.917941406,34.707,84,1595632445
85,644.16,24_07_2020-23:14:06,24.215,100.920082031,34.735,85,1595632446
86,644.16,24_07_2020-23:14:07,22.52,100.920273437,34.637,86,1595632447
87,644.48,24_07_2020-23:14:08,24.136,100.920484375,34.68,87,1595632448
88,643.84,24_07_2020-23:14:09,24.406,100.922449218,34.667,88,1595632449
89,643.84,24_07_2020-23:14:10,23.712,100.922,34.669,89,1595632450
90,644.16,24_07_2020-23:14:12,23.96,100.920632812,34.672,90,1595632452
91,644.16,24_07_2020-23:14:13,23.965,100.921464843,34.639,91,1595632453
92,643.84,24_07_2020-23:14:14,23.426,100.921574218,34.607,92,1595632454
93,643.84,24_07_2020-23:14:15,24.111,100.921484375,34.609,93,1595632455
94,644.16,24_07_2020-23:14:16,23.213,100.922820312,34.642,94,1595632456
95,644.16,24_07_2020-23:14:17,24.566,100.921710937,34.69,95,1595632457
96,643.84,24_07_2020-23:14:18,23.951,100.920367187,34.687,96,1595632458
97,643.84,24_07_2020-23:14:20,24.481,100.919308593,34.634,97,1595632460
98,643.84,24_07_2020-23:14:21,24.079,100.919640625,34.647,98,1595632461
99,644.16,24_07_2020-23:14:22,24.523,100.919136718,34.589,99,1595632462
