,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,2.48,15_07_2020-04:08:42,92.788,101.000753906,32.832,0,1594786122
1,492.48,15_07_2020-04:08:44,94.459,100.997902343,32.935,1,1594786124
2,492.8,15_07_2020-04:08:45,69.854,100.9965625,32.973,2,1594786125
3,492.8,15_07_2020-04:08:46,58.393,100.995,32.95,3,1594786126
4,492.8,15_07_2020-04:08:48,49.2,100.996417968,32.967,4,1594786128
5,492.48,15_07_2020-04:08:49,42.485,100.993871093,32.915,5,1594786129
6,492.8,15_07_2020-04:08:50,40.072,100.993457031,32.922,6,1594786130
7,492.8,15_07_2020-04:08:51,36.503,100.994910156,32.905,7,1594786131
8,492.8,15_07_2020-04:08:52,35.528,100.995152343,32.887,8,1594786132
9,492.8,15_07_2020-04:08:53,35.032,100.994660156,32.819,9,1594786133
10,492.48,15_07_2020-04:08:55,35.028,100.993347656,32.882,10,1594786135
11,492.8,15_07_2020-04:08:56,34.608,100.992769531,32.879,11,1594786136
12,492.48,15_07_2020-04:08:57,34.31,100.9913125,32.816,12,1594786137
13,12.88,15_07_2020-04:08:58,34.944,100.992792968,32.839,13,1594786138
14,7.58,15_07_2020-04:08:59,37.564,100.993632812,32.857,14,1594786139
15,7.56,15_07_2020-04:09:00,47.575,100.995734375,32.874,15,1594786140
16,7.22,15_07_2020-04:09:01,53.06,100.996742187,32.892,16,1594786141
17,7.05,15_07_2020-04:09:03,60.862,100.998082031,32.95,17,1594786143
18,7.31,15_07_2020-04:09:04,70.471,100.997519531,32.993,18,1594786144
19,11.32,15_07_2020-04:09:05,78.831,100.999082031,33.116,19,1594786145
20,10.39,15_07_2020-04:09:06,84.323,100.995585937,33.134,20,1594786146
21,26.4,15_07_2020-04:09:07,89.094,100.994808593,33.227,21,1594786147
22,9.2,15_07_2020-04:09:08,90.927,100.993488281,33.189,22,1594786148
23,12.92,15_07_2020-04:09:09,88.768,100.99465625,33.267,23,1594786149
24,12.82,15_07_2020-04:09:11,90.707,100.999117187,33.275,24,1594786151
25,13.82,15_07_2020-04:09:12,94.053,100.999597656,33.418,25,1594786152
26,14.9,15_07_2020-04:09:13,94.97,101.002082031,33.491,26,1594786153
27,15.08,15_07_2020-04:09:14,96.672,100.99946875,33.68,27,1594786154
28,14.16,15_07_2020-04:09:15,97.335,100.999617187,33.647,28,1594786155
29,12.82,15_07_2020-04:09:16,98.262,101.000644531,33.761,29,1594786156
30,13.04,15_07_2020-04:09:18,97.708,101.000355468,33.834,30,1594786158
31,39.4,15_07_2020-04:09:19,98.188,101.000511718,33.977,31,1594786159
32,492.48,15_07_2020-04:09:20,92.367,101.000851562,33.959,32,1594786160
33,492.8,15_07_2020-04:09:21,73.536,100.998648437,33.897,33,1594786161
34,492.48,15_07_2020-04:09:22,60.418,100.99571875,33.904,34,1594786162
35,492.48,15_07_2020-04:09:23,52.699,100.995136718,33.962,35,1594786163
36,492.48,15_07_2020-04:09:24,46.084,100.993785156,33.954,36,1594786164
37,492.48,15_07_2020-04:09:26,39.36,100.993007812,33.912,37,1594786166
38,492.8,15_07_2020-04:09:27,38.189,100.993035156,33.884,38,1594786167
39,492.48,15_07_2020-04:09:28,35.594,100.993910156,33.932,39,1594786168
40,492.48,15_07_2020-04:09:29,34.963,100.993519531,33.889,40,1594786169
41,492.16,15_07_2020-04:09:30,33.851,100.990164062,33.897,41,1594786170
42,492.48,15_07_2020-04:09:31,32.968,100.988921875,33.824,42,1594786171
43,492.8,15_07_2020-04:09:33,33.851,100.989144531,33.806,43,1594786173
44,492.48,15_07_2020-04:09:34,31.909,100.9888125,33.788,44,1594786174
45,493.12,15_07_2020-04:09:35,32.704,100.990261718,33.75,45,1594786175
46,245.44,15_07_2020-04:09:36,30.883,100.989308593,33.758,46,1594786176
47,7.41,15_07_2020-04:09:37,34.471,100.990277343,33.735,47,1594786177
48,6.89,15_07_2020-04:09:38,39.584,100.991796875,33.708,48,1594786178
49,7.98,15_07_2020-04:09:39,51.072,100.9925,33.75,49,1594786179
50,8.03,15_07_2020-04:09:41,60.729,100.993941406,33.778,50,1594786181
51,8.04,15_07_2020-04:09:42,66.938,100.994335937,33.791,51,1594786182
52,7.9,15_07_2020-04:09:43,71.328,100.99346875,33.849,52,1594786183
53,7.99,15_07_2020-04:09:44,76.084,100.995105468,33.876,53,1594786184
54,7.77,15_07_2020-04:09:45,77.642,100.995117187,33.929,54,1594786185
55,7.41,15_07_2020-04:09:46,80.223,100.995347656,33.952,55,1594786186
56,7.6,15_07_2020-04:09:48,81.484,100.996917968,34.02,56,1594786188
57,7.77,15_07_2020-04:09:49,83.119,100.997589843,34.063,57,1594786189
58,7.49,15_07_2020-04:09:50,84.384,100.996863281,34.085,58,1594786190
59,7.63,15_07_2020-04:09:51,85.295,100.998082031,34.128,59,1594786191
60,7.62,15_07_2020-04:09:52,84.936,100.997394531,34.126,60,1594786192
61,7.58,15_07_2020-04:09:53,86.271,100.99965625,34.194,61,1594786193
62,485.76,15_07_2020-04:09:54,83.593,100.994847656,34.151,62,1594786194
63,492.8,15_07_2020-04:09:56,65.177,100.995179687,34.163,63,1594786196
64,492.8,15_07_2020-04:09:57,51.855,100.992375,34.141,64,1594786197
65,492.48,15_07_2020-04:09:58,43.385,100.991902343,34.153,65,1594786198
66,492.8,15_07_2020-04:09:59,37.213,100.992066406,34.141,66,1594786199
67,492.8,15_07_2020-04:10:00,37.007,100.993605468,34.179,67,1594786200
68,492.8,15_07_2020-04:10:01,35.147,100.99096875,34.116,68,1594786201
69,492.16,15_07_2020-04:10:02,33.149,100.992066406,34.133,69,1594786202
