,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,1.94,27_07_2020-23:53:30,94.43,100.848632812,35.531,0,1595894010
1,7.94,27_07_2020-23:53:31,95.179,100.850027343,35.649,1,1595894011
2,8.0,27_07_2020-23:53:32,94.335,100.847257812,35.616,2,1595894012
3,8.58,27_07_2020-23:53:33,94.19,100.846125,35.709,3,1595894013
4,8.41,27_07_2020-23:53:34,94.018,100.847742187,35.722,4,1595894014
5,8.01,27_07_2020-23:53:35,93.891,100.849105468,35.734,5,1595894015
6,8.11,27_07_2020-23:53:37,94.268,100.849011718,35.682,6,1595894017
7,7.93,27_07_2020-23:53:38,94.117,100.849761718,35.795,7,1595894018
8,8.28,27_07_2020-23:53:39,93.585,100.848386718,35.712,8,1595894019
9,8.46,27_07_2020-23:53:40,93.824,100.851898437,35.82,9,1595894020
10,8.58,27_07_2020-23:53:41,94.396,100.849199218,35.818,10,1595894021
11,8.53,27_07_2020-23:53:42,94.23,100.848730468,35.86,11,1595894022
12,8.24,27_07_2020-23:53:43,93.765,100.846160156,35.933,12,1595894023
13,7.93,27_07_2020-23:53:45,94.078,100.844070312,35.87,13,1595894025
14,8.11,27_07_2020-23:53:46,94.83,100.844527343,35.943,14,1595894026
15,7.83,27_07_2020-23:53:47,94.09,100.845210937,35.946,15,1595894027
16,8.1,27_07_2020-23:53:48,93.771,100.847007812,35.953,16,1595894028
17,8.2,27_07_2020-23:53:49,93.003,100.844546875,36.047,17,1595894029
18,8.42,27_07_2020-23:53:50,93.481,100.845652343,36.019,18,1595894030
19,8.22,27_07_2020-23:53:52,92.906,100.844128906,36.092,19,1595894032
20,8.16,27_07_2020-23:53:53,93.176,100.84271875,36.1,20,1595894033
21,23.0,27_07_2020-23:53:54,93.269,100.840855468,36.082,21,1595894034
22,934.4,27_07_2020-23:53:55,87.02,100.839117187,36.089,22,1595894035
23,936.32,27_07_2020-23:53:56,66.999,100.83884375,35.991,23,1595894036
24,894.72,27_07_2020-23:53:57,53.045,100.836832031,36.024,24,1595894037
25,935.04,27_07_2020-23:53:58,44.587,100.834144531,36.021,25,1595894038
26,910.72,27_07_2020-23:54:00,40.1,100.831535156,35.969,26,1595894040
27,942.08,27_07_2020-23:54:01,35.911,100.831738281,35.926,27,1595894041
28,942.08,27_07_2020-23:54:02,33.322,100.832082031,35.913,28,1595894042
29,942.72,27_07_2020-23:54:03,32.456,100.831371093,35.921,29,1595894043
30,941.44,27_07_2020-23:54:04,33.056,100.831097656,35.913,30,1595894044
31,942.72,27_07_2020-23:54:05,33.403,100.828964843,35.86,31,1595894045
32,944.64,27_07_2020-23:54:07,31.338,100.829730468,35.843,32,1595894047
33,928.0,27_07_2020-23:54:08,33.164,100.83071875,35.87,33,1595894048
34,940.8,27_07_2020-23:54:09,32.614,100.830472656,35.873,34,1595894049
35,936.32,27_07_2020-23:54:10,31.101,100.831445312,35.82,35,1595894050
36,936.96,27_07_2020-23:54:11,31.689,100.829164062,35.787,36,1595894051
37,791.68,27_07_2020-23:54:12,30.198,100.831523437,35.785,37,1595894052
38,792.32,27_07_2020-23:54:13,31.634,100.831074218,35.712,38,1595894053
39,793.6,27_07_2020-23:54:15,30.345,100.8323125,35.719,39,1595894055
40,791.68,27_07_2020-23:54:16,30.157,100.829601562,35.666,40,1595894056
41,18.08,27_07_2020-23:54:17,30.531,100.835046875,35.659,41,1595894057
42,7.18,27_07_2020-23:54:18,39.077,100.837058593,35.671,42,1595894058
43,7.08,27_07_2020-23:54:19,57.603,100.836667968,35.654,43,1595894059
44,7.33,27_07_2020-23:54:20,69.131,100.836007812,35.717,44,1595894060
45,6.89,27_07_2020-23:54:22,76.567,100.835949218,35.709,45,1595894062
46,7.5,27_07_2020-23:54:23,79.907,100.834351562,35.687,46,1595894063
47,7.52,27_07_2020-23:54:24,80.897,100.838382812,35.699,47,1595894064
48,7.27,27_07_2020-23:54:25,81.307,100.841546875,35.697,48,1595894065
