,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,2.72,20_07_2020-00:28:07,96.089,101.162378906,30.538,0,1595204887
1,7.58,20_07_2020-00:28:08,97.552,101.162757812,30.621,1,1595204888
2,7.79,20_07_2020-00:28:10,97.825,101.157089843,30.734,2,1595204890
3,7.41,20_07_2020-00:28:11,97.146,101.156882812,30.812,3,1595204891
4,7.34,20_07_2020-00:28:12,97.486,101.159269531,30.86,4,1595204892
5,7.36,20_07_2020-00:28:13,96.71,101.158878906,30.893,5,1595204893
6,7.69,20_07_2020-00:28:14,97.288,101.159386718,30.911,6,1595204894
7,7.69,20_07_2020-00:28:15,96.896,101.158859375,31.049,7,1595204895
8,7.81,20_07_2020-00:28:16,97.502,101.155820312,31.102,8,1595204896
9,7.61,20_07_2020-00:28:18,96.981,101.15878125,31.14,9,1595204898
10,7.54,20_07_2020-00:28:19,96.44,101.160738281,31.157,10,1595204899
11,7.57,20_07_2020-00:28:20,95.443,101.160117187,31.235,11,1595204900
12,7.63,20_07_2020-00:28:21,95.219,101.159585937,31.278,12,1595204901
13,7.67,20_07_2020-00:28:22,94.491,101.157519531,31.336,13,1595204902
14,7.63,20_07_2020-00:28:23,94.752,101.155203125,31.328,14,1595204903
15,7.6,20_07_2020-00:28:25,94.29,101.155589843,31.422,15,1595204905
16,7.86,20_07_2020-00:28:26,95.005,101.156417968,31.399,16,1595204906
17,7.95,20_07_2020-00:28:27,95.269,101.158292968,31.497,17,1595204907
18,7.83,20_07_2020-00:28:28,94.572,101.158023437,31.626,18,1595204908
19,7.68,20_07_2020-00:28:29,94.317,101.160019531,31.648,19,1595204909
20,7.82,20_07_2020-00:28:30,92.243,101.1610625,31.666,20,1595204910
21,7.7,20_07_2020-00:28:31,91.772,101.159664062,31.688,21,1595204911
22,1121.92,20_07_2020-00:28:34,90.779,101.155121093,31.716,22,1595204914
23,1123.2,20_07_2020-00:28:35,61.239,101.155285156,31.754,23,1595204915
24,1123.84,20_07_2020-00:28:36,52.336,101.153085937,31.651,24,1595204916
25,1124.48,20_07_2020-00:28:37,47.116,101.150570312,31.648,25,1595204917
26,1123.84,20_07_2020-00:28:38,43.244,101.150050781,31.585,26,1595204918
27,1123.2,20_07_2020-00:28:39,41.192,101.148132812,31.563,27,1595204919
28,1123.2,20_07_2020-00:28:41,39.833,101.1495,31.54,28,1595204921
29,1113.6,20_07_2020-00:28:42,39.859,101.147664062,31.517,29,1595204922
30,1095.04,20_07_2020-00:28:43,39.341,101.147273437,31.48,30,1595204923
31,1125.76,20_07_2020-00:28:44,38.79,101.143632812,31.401,31,1595204924
32,1123.84,20_07_2020-00:28:45,38.584,101.142257812,31.389,32,1595204925
33,1123.2,20_07_2020-00:28:46,38.528,101.141605468,31.331,33,1595204926
34,1123.2,20_07_2020-00:28:47,38.008,101.142929687,31.333,34,1595204927
35,1123.2,20_07_2020-00:28:49,38.659,101.142691406,31.331,35,1595204929
36,1123.2,20_07_2020-00:28:50,38.664,101.142359375,31.303,36,1595204930
37,1123.2,20_07_2020-00:28:51,39.086,101.145597656,31.26,37,1595204931
38,1123.2,20_07_2020-00:28:52,38.966,101.143652343,31.238,38,1595204932
39,1122.56,20_07_2020-00:28:53,38.394,101.140316406,31.25,39,1595204933
40,1123.2,20_07_2020-00:28:54,38.923,101.143023437,31.182,40,1595204934
41,776.32,20_07_2020-00:28:56,38.958,101.143460937,31.175,41,1595204936
42,14.24,20_07_2020-00:28:57,39.146,101.14653125,31.112,42,1595204937
43,14.32,20_07_2020-00:28:58,44.949,101.148367187,31.145,43,1595204938
44,13.06,20_07_2020-00:28:59,46.925,101.147800781,31.147,44,1595204939
45,13.13,20_07_2020-00:29:00,47.381,101.148382812,31.16,45,1595204940
46,8.69,20_07_2020-00:29:01,51.722,101.149449218,31.107,46,1595204941
47,8.93,20_07_2020-00:29:02,55.661,101.153007812,31.19,47,1595204942
48,8.8,20_07_2020-00:29:04,59.349,101.152972656,31.182,48,1595204944
49,8.95,20_07_2020-00:29:05,61.849,101.153105468,31.281,49,1595204945
50,8.9,20_07_2020-00:29:06,65.156,101.154214843,31.313,50,1595204946
51,8.84,20_07_2020-00:29:07,70.773,101.153886718,31.356,51,1595204947
52,8.65,20_07_2020-00:29:08,74.87,101.155710937,31.288,52,1595204948
53,8.88,20_07_2020-00:29:09,76.843,101.154363281,31.422,53,1595204949
54,8.9,20_07_2020-00:29:10,79.438,101.156707031,31.399,54,1595204950
55,8.98,20_07_2020-00:29:12,81.857,101.154667968,31.427,55,1595204952
56,8.89,20_07_2020-00:29:13,81.626,101.156558593,31.58,56,1595204953
57,8.91,20_07_2020-00:29:14,84.478,101.154957031,31.578,57,1595204954
58,8.7,20_07_2020-00:29:15,85.096,101.157441406,31.701,58,1595204955
59,8.79,20_07_2020-00:29:16,82.061,101.156738281,31.673,59,1595204956
60,8.74,20_07_2020-00:29:17,72.898,101.158753906,31.741,60,1595204957
61,8.57,20_07_2020-00:29:19,70.269,101.158136718,31.779,61,1595204959
62,8.9,20_07_2020-00:29:20,70.698,101.159214843,31.741,62,1595204960
63,9.11,20_07_2020-00:29:21,72.32,101.15940625,31.754,63,1595204961
64,8.68,20_07_2020-00:29:22,73.408,101.160976562,31.817,64,1595204962
65,9.04,20_07_2020-00:29:23,72.351,101.158714843,31.819,65,1595204963
66,8.91,20_07_2020-00:29:24,69.856,101.15853125,31.953,66,1595204964
67,8.88,20_07_2020-00:29:25,65.655,101.157800781,31.935,67,1595204965
68,9.15,20_07_2020-00:29:27,67.115,101.158195312,31.882,68,1595204967
69,8.94,20_07_2020-00:29:28,69.757,101.160285156,32.016,69,1595204968
70,8.92,20_07_2020-00:29:29,73.908,101.161035156,31.973,70,1595204969
71,8.96,20_07_2020-00:29:30,75.732,101.160085937,32.081,71,1595204970
72,9.17,20_07_2020-00:29:31,76.304,101.161683593,32.084,72,1595204971
73,8.8,20_07_2020-00:29:32,75.082,101.157277343,32.157,73,1595204972
74,9.2,20_07_2020-00:29:34,72.59,101.1544375,32.225,74,1595204974
