,ambient_light,current_datetime,humidity,pressure,temperature,time_index,timestamp
0,7.74,18_07_2020-01:56:45,56.256,101.052957031,35.108,0,1595037405
1,12.94,18_07_2020-01:56:46,56.849,101.0535,35.221,1,1595037406
2,13.04,18_07_2020-01:56:47,53.225,101.052585937,35.238,2,1595037407
3,9.87,18_07_2020-01:56:48,56.758,101.055328125,35.276,3,1595037408
4,13.8,18_07_2020-01:56:49,65.228,101.0570625,35.349,4,1595037409
5,13.16,18_07_2020-01:56:51,62.022,101.053890625,35.412,5,1595037411
6,12.88,18_07_2020-01:56:52,61.422,101.056191406,35.46,6,1595037412
7,13.16,18_07_2020-01:56:53,61.686,101.052855468,35.437,7,1595037413
8,12.84,18_07_2020-01:56:54,62.643,101.051113281,35.541,8,1595037414
9,13.08,18_07_2020-01:56:55,63.844,101.053359375,35.609,9,1595037415
10,13.08,18_07_2020-01:56:56,61.169,101.051878906,35.682,10,1595037416
11,12.68,18_07_2020-01:56:58,58.372,101.053296875,35.694,11,1595037418
12,13.04,18_07_2020-01:56:59,58.587,101.05315625,35.682,12,1595037419
13,13.14,18_07_2020-01:57:00,59.547,101.054464843,35.694,13,1595037420
14,13.14,18_07_2020-01:57:01,55.709,101.051878906,35.833,14,1595037421
15,13.1,18_07_2020-01:57:02,54.28,101.051039062,35.83,15,1595037422
16,13.36,18_07_2020-01:57:03,53.146,101.052382812,35.823,16,1595037423
17,13.38,18_07_2020-01:57:04,51.918,101.052273437,35.936,17,1595037424
18,13.44,18_07_2020-01:57:06,53.186,101.049558593,35.969,18,1595037426
19,13.5,18_07_2020-01:57:07,52.058,101.047214843,35.961,19,1595037427
20,13.8,18_07_2020-01:57:08,55.065,101.050101562,35.943,20,1595037428
21,95.32,18_07_2020-01:57:09,57.048,101.04634375,35.986,21,1595037429
22,748.16,18_07_2020-01:57:10,52.664,101.043148437,36.024,22,1595037430
23,748.16,18_07_2020-01:57:11,42.796,101.040832031,35.926,23,1595037431
24,748.16,18_07_2020-01:57:13,37.207,101.040003906,35.923,24,1595037433
25,748.16,18_07_2020-01:57:14,34.059,101.039011718,35.81,25,1595037434
26,748.16,18_07_2020-01:57:15,33.807,101.039234375,35.913,26,1595037435
27,747.52,18_07_2020-01:57:16,32.759,101.039613281,35.815,27,1595037436
28,747.52,18_07_2020-01:57:17,32.739,101.039675781,35.702,28,1595037437
29,747.52,18_07_2020-01:57:18,31.187,101.03978125,35.669,29,1595037438
30,747.52,18_07_2020-01:57:19,30.529,101.039675781,35.682,30,1595037439
31,746.88,18_07_2020-01:57:21,32.124,101.040109375,35.654,31,1595037441
32,746.24,18_07_2020-01:57:22,31.234,101.038679687,35.576,32,1595037442
33,744.32,18_07_2020-01:57:22,31.724,101.039566406,35.624,33,1595037442
34,744.96,18_07_2020-01:57:24,30.319,101.038074218,35.465,34,1595037444
35,746.24,18_07_2020-01:57:25,32.612,101.04015625,35.452,35,1595037445
36,746.88,18_07_2020-01:57:26,31.011,101.039324218,35.425,36,1595037446
37,746.88,18_07_2020-01:57:27,33.555,101.042023437,35.311,37,1595037447
38,746.88,18_07_2020-01:57:28,32.449,101.039757812,35.369,38,1595037448
39,746.88,18_07_2020-01:57:29,31.797,101.038640625,35.342,39,1595037449
40,746.88,18_07_2020-01:57:31,31.826,101.038984375,35.309,40,1595037451
41,746.88,18_07_2020-01:57:32,33.14,101.039355468,35.332,41,1595037452
42,746.88,18_07_2020-01:57:33,31.665,101.038097656,35.203,42,1595037453
43,746.88,18_07_2020-01:57:34,31.672,101.037746093,35.286,43,1595037454
44,747.52,18_07_2020-01:57:35,31.64,101.036800781,35.173,44,1595037455
45,746.88,18_07_2020-01:57:36,32.252,101.037917968,35.17,45,1595037456
46,746.88,18_07_2020-01:57:37,32.641,101.039457031,35.163,46,1595037457
47,746.88,18_07_2020-01:57:39,33.027,101.037132812,35.125,47,1595037459
48,746.88,18_07_2020-01:57:40,32.022,101.037402343,35.118,48,1595037460
49,746.88,18_07_2020-01:57:41,32.066,101.036636718,35.15,49,1595037461
50,746.24,18_07_2020-01:57:42,33.255,101.036402343,35.153,50,1595037462
51,746.24,18_07_2020-01:57:43,33.082,101.036609375,35.155,51,1595037463
52,746.24,18_07_2020-01:57:44,31.494,101.033570312,35.067,52,1595037464
53,746.24,18_07_2020-01:57:46,32.432,101.035890625,35.1,53,1595037466
54,746.24,18_07_2020-01:57:47,34.167,101.036648437,35.072,54,1595037467
55,746.24,18_07_2020-01:57:48,31.956,101.034828125,35.09,55,1595037468
56,746.24,18_07_2020-01:57:49,32.583,101.036625,34.987,56,1595037469
57,746.24,18_07_2020-01:57:50,32.667,101.036359375,34.984,57,1595037470
58,746.24,18_07_2020-01:57:51,30.31,101.033878906,35.067,58,1595037471
59,746.24,18_07_2020-01:57:52,32.002,101.034472656,35.019,59,1595037472
60,745.6,18_07_2020-01:57:54,32.22,101.032585937,35.027,60,1595037474
61,567.68,18_07_2020-01:57:55,31.62,101.032992187,34.969,61,1595037475
62,9.05,18_07_2020-01:57:56,32.638,101.037085937,35.047,62,1595037476
63,9.45,18_07_2020-01:57:57,35.987,101.038957031,35.035,63,1595037477
64,746.24,18_07_2020-01:57:59,45.486,101.036640625,35.118,64,1595037479
65,745.6,18_07_2020-01:58:00,36.497,101.037011718,35.165,65,1595037480
66,745.6,18_07_2020-01:58:02,34.28,101.035421875,35.057,66,1595037482
67,745.6,18_07_2020-01:58:03,33.259,101.035980468,35.1,67,1595037483
68,745.6,18_07_2020-01:58:04,32.873,101.034925781,35.133,68,1595037484
69,745.6,18_07_2020-01:58:05,31.852,101.037136718,35.15,69,1595037485
70,745.6,18_07_2020-01:58:06,32.638,101.036457031,35.102,70,1595037486
71,745.6,18_07_2020-01:58:07,31.916,101.037066406,35.065,71,1595037487
72,745.6,18_07_2020-01:58:08,33.322,101.036953125,34.997,72,1595037488
73,744.96,18_07_2020-01:58:10,33.332,101.035359375,34.994,73,1595037490
74,744.96,18_07_2020-01:58:11,33.288,101.040417968,34.977,74,1595037491
75,744.96,18_07_2020-01:58:12,31.999,101.03525,35.029,75,1595037492
76,744.96,18_07_2020-01:58:13,32.684,101.037292968,34.997,76,1595037493
77,744.96,18_07_2020-01:58:14,33.119,101.03453125,34.894,77,1595037494
78,744.96,18_07_2020-01:58:15,34.225,101.037292968,34.886,78,1595037495
79,744.96,18_07_2020-01:58:16,32.963,101.037886718,34.929,79,1595037496
80,744.96,18_07_2020-01:58:18,33.462,101.038570312,34.871,80,1595037498
81,146.56,18_07_2020-01:58:19,33.988,101.03996875,34.818,81,1595037499
82,10.83,18_07_2020-01:58:20,34.652,101.04253125,34.881,82,1595037500
83,10.74,18_07_2020-01:58:21,39.39,101.042117187,34.909,83,1595037501
84,9.9,18_07_2020-01:58:22,42.987,101.043523437,35.002,84,1595037502
85,10.41,18_07_2020-01:58:23,47.264,101.045050781,35.019,85,1595037503
86,9.81,18_07_2020-01:58:25,47.265,101.04625,35.017,86,1595037505
87,10.09,18_07_2020-01:58:26,50.245,101.046335937,35.04,87,1595037506
88,10.22,18_07_2020-01:58:27,54.336,101.046070312,35.097,88,1595037507
89,10.06,18_07_2020-01:58:28,51.133,101.046078125,35.004,89,1595037508
90,10.36,18_07_2020-01:58:29,51.376,101.047648437,35.022,90,1595037509
91,10.28,18_07_2020-01:58:30,57.032,101.048503906,35.15,91,1595037510
92,10.31,18_07_2020-01:58:31,62.35,101.049445312,35.113,92,1595037511
93,10.18,18_07_2020-01:58:33,62.837,101.049488281,35.236,93,1595037513
94,10.19,18_07_2020-01:58:34,66.418,101.049605468,35.183,94,1595037514
95,10.15,18_07_2020-01:58:35,64.738,101.04940625,35.266,95,1595037515
96,10.01,18_07_2020-01:58:36,61.077,101.049042968,35.354,96,1595037516
97,10.33,18_07_2020-01:58:37,62.345,101.0515625,35.382,97,1595037517
98,10.22,18_07_2020-01:58:38,65.921,101.050855468,35.485,98,1595037518
99,10.33,18_07_2020-01:58:40,66.114,101.050429687,35.452,99,1595037520
