TIMESTAMP,DATETIME,GLOBAL_CELL_ID,CELLT_AVG_NUM_SESS,CELLT_AVG_THP_DL,CELLT_AVG_RESR_PER_TTI_DL,CELLT_AVG_THPMRF_DL,CELLT_SUM_THPTIME_DL,CELLT_SUM_ACKVOL_DL,CELLT_AGG_THPMRF_TOTAL_DL,CELLT_AGG_COLL_PER_TTI_DL,CELLT_AGG_PAYLOAD_FRAC_DL,CELLT_AGG_SPECF_DL,CELLT_AGG_THP_DL,DATETIME_UTC,DATETIME_Melbourne,WEEKDAY_UTC,HOUR_UTC,MONTH_UTC,MINUTE_OF_DAY_UTC,DATE_UTC,WEEKDAY_Melbourne,HOUR_Melbourne,MONTH_Melbourne,MINUTE_OF_DAY_Melbourne,DATE_Melbourne
1474502040,2016-09-21 23:54:00,135718657,43.8214666684469,4864.51192239351,2244.70965590868,1475.51644834861,9.73250181066415,36483839.4179513,0,1.18203105078945,0.985095152272256,3.30469524252557,30006.1141590612,2016-09-21 23:54:00+00:00,2016-09-22 09:54:00+10:00,21,23,9,1434,2016_9_21,22,9,9,594,2016_9_22
1474502100,2016-09-21 23:55:00,135718657,46.3432666738828,6576.89865079806,2724.29360080522,1880.9411730657,15.6648599311332,49326739.8809854,0,1.30920392025276,0.986078036875243,3.29277313434983,25193.882290647,2016-09-21 23:55:00+00:00,2016-09-22 09:55:00+10:00,21,23,9,1435,2016_9_21,22,9,9,595,2016_9_22
1474502160,2016-09-21 23:56:00,135718657,50.0811833222707,14416.9683253145,4639.94752829592,3573.58753282863,30.7269303515603,108127262.439859,0,1.36717925435392,0.990007367038761,3.82776971274224,28196.7359121579,2016-09-21 23:56:00+00:00,2016-09-22 09:56:00+10:00,21,23,9,1436,2016_9_21,22,9,9,596,2016_9_22
1474502220,2016-09-21 23:57:00,135718657,47.2685500065486,12729.9833260516,4132.38422240024,3148.33761521885,24.157357950439,95474874.9453868,0,1.34947811329809,0.990322232215982,3.99027416046628,31674.7039437197,2016-09-21 23:57:00+00:00,2016-09-22 09:57:00+10:00,21,23,9,1437,2016_9_21,22,9,9,597,2016_9_22
1474502280,2016-09-21 23:58:00,135718657,44.3157166798909,15560.429210805,4790.26033531109,3936.68659904157,30.6307539947313,116703219.081037,0,1.39744416547379,0.991935818934785,3.97593818928423,30511.8326366189,2016-09-21 23:58:00+00:00,2016-09-22 09:58:00+10:00,21,23,9,1438,2016_9_21,22,9,9,598,2016_9_22
1474502340,2016-09-21 23:59:00,135718657,36.9197333375613,8875.36000114696,3099.98761903013,2346.06943887336,19.1521983796086,66565200.0086022,0,1.27034753493539,0.99073559167727,3.75958690862078,27841.6139972929,2016-09-21 23:59:00+00:00,2016-09-22 09:59:00+10:00,21,23,9,1439,2016_9_21,22,9,9,599,2016_9_22
1474502400,2016-09-22 00:00:00,135718657,47.470416645209,5320.07692457699,3397.26293916196,2412.07727408875,18.259289686801,39900576.9343275,0,1.24842137636147,0.98806103053127,2.22424159435195,17445.2008517052,2016-09-22 00:00:00+00:00,2016-09-22 10:00:00+10:00,22,0,9,0,2016_9_22,22,10,9,600,2016_9_22
1474502460,2016-09-22 00:01:00,135718657,49.4545833349228,6037.03406449904,3312.26697868341,2037.13242422037,17.5608417975231,45277755.4837428,0,1.28405510394876,0.984558154337089,3.01043995845136,20643.7351701918,2016-09-22 00:01:00+00:00,2016-09-22 10:01:00+10:00,22,0,9,1,2016_9_22,22,10,9,601,2016_9_22
1474502520,2016-09-22 00:02:00,135718657,49.6958833376567,6016.99064778573,3317.72849441942,2016.52798638357,15.6807747391259,45127429.858393,0,1.28011626198268,0.983070257266575,2.9788883907914,22980.3752625885,2016-09-22 00:02:00+00:00,2016-09-22 10:02:00+10:00,22,0,9,2,2016_9_22,22,10,9,602,2016_9_22
1474502580,2016-09-22 00:03:00,135718657,50.2124500234922,9047.88560998427,3840.35984822255,2710.26592836047,24.0117968695546,67859142.0748821,0,1.34149033576008,0.988050173343055,3.18432019449199,22628.5590786507,2016-09-22 00:03:00+00:00,2016-09-22 10:03:00+10:00,22,0,9,3,2016_9_22,22,10,9,603,2016_9_22
